시도,행정구역별,폐기물별,년도,발생량[톤/일],재활용[톤/일]
충청남도,논산시,생활계폐기물,2009,145,74
충청남도,논산시,사업장배출시설계폐기물,2009,211,143
충청남도,논산시,건설폐기물,2009,378,377
충청남도,논산시,지정폐기물,2009,2802,873
충청남도,계룡시,생활계폐기물,2009,32,18
충청남도,계룡시,사업장배출시설계폐기물,2009,14,1
충청남도,계룡시,건설폐기물,2009,126,126
충청남도,계룡시,지정폐기물,2009,428,270
충청남도,당진시,생활계폐기물,2009,,
충청남도,당진시,사업장배출시설계폐기물,2009,,
충청남도,당진시,건설폐기물,2009,,
충청남도,당진시,지정폐기물,2009,,
충청남도,금산군,생활계폐기물,2009,38,10
충청남도,금산군,사업장배출시설계폐기물,2009,14,8
충청남도,금산군,건설폐기물,2009,241,241
충청남도,금산군,지정폐기물,2009,1665,1322
충청남도,부여군,생활계폐기물,2009,60,36
충청남도,부여군,사업장배출시설계폐기물,2009,139,132
충청남도,부여군,건설폐기물,2009,236,236
충청남도,부여군,지정폐기물,2009,136,111
충청남도,서천군,생활계폐기물,2009,50,27
충청남도,서천군,사업장배출시설계폐기물,2009,861,594
충청남도,서천군,건설폐기물,2009,218,218
충청남도,서천군,지정폐기물,2009,1831,981
충청남도,청양군,생활계폐기물,2009,28,15
충청남도,청양군,사업장배출시설계폐기물,2009,42,25
충청남도,청양군,건설폐기물,2009,240,238
충청남도,청양군,지정폐기물,2009,150,0
충청남도,홍성군,생활계폐기물,2009,66,31
충청남도,홍성군,사업장배출시설계폐기물,2009,103,28
충청남도,홍성군,건설폐기물,2009,375,373
충청남도,홍성군,지정폐기물,2009,4161,4007
충청남도,예산군,생활계폐기물,2009,64,14
충청남도,예산군,사업장배출시설계폐기물,2009,203,85
충청남도,예산군,건설폐기물,2009,388,387
충청남도,예산군,지정폐기물,2009,1754,560
충청남도,태안군,생활계폐기물,2009,71,40
충청남도,태안군,사업장배출시설계폐기물,2009,4328,2934
충청남도,태안군,건설폐기물,2009,169,167
충청남도,태안군,지정폐기물,2009,9377,1124
전라북도,전주시,생활계폐기물,2009,585,443
전라북도,전주시,사업장배출시설계폐기물,2009,1645,282
전라북도,전주시,건설폐기물,2009,1401,1394
전라북도,전주시,지정폐기물,2009,35,23
전라북도,군산시,생활계폐기물,2009,218,111
전라북도,군산시,사업장배출시설계폐기물,2009,2825,2138
전라북도,군산시,건설폐기물,2009,1406,1400
전라북도,군산시,지정폐기물,2009,124,57
전라북도,익산시,생활계폐기물,2009,264,168
전라북도,익산시,사업장배출시설계폐기물,2009,1716,1104
전라북도,익산시,건설폐기물,2009,1212,1205
전라북도,익산시,지정폐기물,2009,59,32
전라북도,정읍시,생활계폐기물,2009,77,37
전라북도,정읍시,사업장배출시설계폐기물,2009,328,195
전라북도,정읍시,건설폐기물,2009,617,617
전라북도,정읍시,지정폐기물,2009,5,1
전라북도,남원시,생활계폐기물,2009,96,52
전라북도,남원시,사업장배출시설계폐기물,2009,236,195
전라북도,남원시,건설폐기물,2009,543,541
전라북도,남원시,지정폐기물,2009,1,0
전라북도,김제시,생활계폐기물,2009,54,33
전라북도,김제시,사업장배출시설계폐기물,2009,210,158
전라북도,김제시,건설폐기물,2009,730,726
전라북도,김제시,지정폐기물,2009,2,0
전라북도,완주군,생활계폐기물,2009,33,20
전라북도,완주군,사업장배출시설계폐기물,2009,413,361
전라북도,완주군,건설폐기물,2009,690,688
전라북도,완주군,지정폐기물,2009,96,33
전라북도,진안군,생활계폐기물,2009,27,9
전라북도,진안군,사업장배출시설계폐기물,2009,24,22
전라북도,진안군,건설폐기물,2009,304,303
전라북도,진안군,지정폐기물,2009,1,0
전라북도,무주군,생활계폐기물,2009,17,6
전라북도,무주군,사업장배출시설계폐기물,2009,9,6
전라북도,무주군,건설폐기물,2009,255,255
전라북도,무주군,지정폐기물,2009,1,0
전라북도,장수군,생활계폐기물,2009,19,5
전라북도,장수군,사업장배출시설계폐기물,2009,74,56
전라북도,장수군,건설폐기물,2009,258,258
전라북도,장수군,지정폐기물,2009,8,7
전라북도,임실군,생활계폐기물,2009,21,12
전라북도,임실군,사업장배출시설계폐기물,2009,97,93
전라북도,임실군,건설폐기물,2009,328,328
전라북도,임실군,지정폐기물,2009,2,0
전라북도,순창군,생활계폐기물,2009,21,11
전라북도,순창군,사업장배출시설계폐기물,2009,43,21
전라북도,순창군,건설폐기물,2009,283,283
전라북도,순창군,지정폐기물,2009,1,0
전라북도,고창군,생활계폐기물,2009,47,32
전라북도,고창군,사업장배출시설계폐기물,2009,22,3
전라북도,고창군,건설폐기물,2009,369,369
전라북도,고창군,지정폐기물,2009,1,0
전라북도,부안군,생활계폐기물,2009,40,19
전라북도,부안군,사업장배출시설계폐기물,2009,35,19
전라북도,부안군,건설폐기물,2009,336,334
전라북도,부안군,지정폐기물,2009,2,1
전라북도,전라남도,생활계폐기물,2009,1900,763
전라북도,전라남도,사업장배출시설계폐기물,2009,19851,17191
전라북도,전라남도,건설폐기물,2009,9570,9385
전라북도,전라남도,지정폐기물,2009,212926,104836
전라북도,목포시,생활계폐기물,2009,276,80
전라북도,목포시,사업장배출시설계폐기물,2009,80,29
전라북도,목포시,건설폐기물,2009,773,765
전라북도,목포시,지정폐기물,2009,719,489
전라북도,여수시,생활계폐기물,2009,386,105
전라북도,여수시,사업장배출시설계폐기물,2009,2694,1417
전라북도,여수시,건설폐기물,2009,950,906
전라북도,여수시,지정폐기물,2009,131062,80662
전라북도,순천시,생활계폐기물,2009,237,84
전라북도,순천시,사업장배출시설계폐기물,2009,485,380
전라북도,순천시,건설폐기물,2009,765,763
전라북도,순천시,지정폐기물,2009,9227,7071
전라북도,나주시,생활계폐기물,2009,89,64
전라북도,나주시,사업장배출시설계폐기물,2009,88,64
전라북도,나주시,건설폐기물,2009,771,757
전라북도,나주시,지정폐기물,2009,5973,1828
전라북도,광양시,생활계폐기물,2009,126,57
전라북도,광양시,사업장배출시설계폐기물,2009,14335,14047
전라북도,광양시,건설폐기물,2009,1192,1109
전라북도,광양시,지정폐기물,2009,49545,8065
전라북도,담양군,생활계폐기물,2009,46,15
전라북도,담양군,사업장배출시설계폐기물,2009,298,76
전라북도,담양군,건설폐기물,2009,177,175
전라북도,담양군,지정폐기물,2009,1799,36
전라북도,곡성군,생활계폐기물,2009,25,13
전라북도,곡성군,사업장배출시설계폐기물,2009,31,21
전라북도,곡성군,건설폐기물,2009,212,212
전라북도,곡성군,지정폐기물,2009,1480,770
전라북도,구례군,생활계폐기물,2009,22,8
전라북도,구례군,사업장배출시설계폐기물,2009,4,0
전라북도,구례군,건설폐기물,2009,195,195
전라북도,구례군,지정폐기물,2009,15,0
전라북도,고흥군,생활계폐기물,2009,76,42
전라북도,고흥군,사업장배출시설계폐기물,2009,27,6
전라북도,고흥군,건설폐기물,2009,319,318
전라북도,고흥군,지정폐기물,2009,365,81
전라북도,보성군,생활계폐기물,2009,48,33
전라북도,보성군,사업장배출시설계폐기물,2009,11,11
전라북도,보성군,건설폐기물,2009,498,497
전라북도,보성군,지정폐기물,2009,2522,1481
전라북도,화순군,생활계폐기물,2009,88,40
전라북도,화순군,사업장배출시설계폐기물,2009,37,22
전라북도,화순군,건설폐기물,2009,253,253
전라북도,화순군,지정폐기물,2009,446,278
전라북도,장흥군,생활계폐기물,2009,41,24
전라북도,장흥군,사업장배출시설계폐기물,2009,1,0
전라북도,장흥군,건설폐기물,2009,268,268
전라북도,장흥군,지정폐기물,2009,58,0
전라북도,강진군,생활계폐기물,2009,29,18
전라북도,강진군,사업장배출시설계폐기물,2009,10,8
전라북도,강진군,건설폐기물,2009,165,164
전라북도,강진군,지정폐기물,2009,103,1
전라북도,해남군,생활계폐기물,2009,69,44
전라북도,해남군,사업장배출시설계폐기물,2009,23,0
전라북도,해남군,건설폐기물,2009,150,132
전라북도,해남군,지정폐기물,2009,817,6
전라북도,영암군,생활계폐기물,2009,42,30
전라북도,영암군,사업장배출시설계폐기물,2009,1514,965
전라북도,영암군,건설폐기물,2009,611,610
전라북도,영암군,지정폐기물,2009,5882,2998
전라북도,무안군,생활계폐기물,2009,87,41
전라북도,무안군,사업장배출시설계폐기물,2009,73,65
전라북도,무안군,건설폐기물,2009,325,321
전라북도,무안군,지정폐기물,2009,694,202
전라북도,함평군,생활계폐기물,2009,19,4
전라북도,함평군,사업장배출시설계폐기물,2009,28,26
전라북도,함평군,건설폐기물,2009,359,359
전라북도,함평군,지정폐기물,2009,224,126
전라북도,영광군,생활계폐기물,2009,49,18
전라북도,영광군,사업장배출시설계폐기물,2009,10,6
전라북도,영광군,건설폐기물,2009,396,392
전라북도,영광군,지정폐기물,2009,973,564
전라북도,장성군,생활계폐기물,2009,24,4
전라북도,장성군,사업장배출시설계폐기물,2009,59,49
전라북도,장성군,건설폐기물,2009,529,529
전라북도,장성군,지정폐기물,2009,627,120
전라북도,완도군,생활계폐기물,2009,48,11
전라북도,완도군,사업장배출시설계폐기물,2009,6,0
전라북도,완도군,건설폐기물,2009,101,101
전라북도,완도군,지정폐기물,2009,194,34
전라북도,진도군,생활계폐기물,2009,38,19
전라북도,진도군,사업장배출시설계폐기물,2009,2,0
전라북도,진도군,건설폐기물,2009,287,286
전라북도,진도군,지정폐기물,2009,96,0
전라북도,신안군,생활계폐기물,2009,33,11
전라북도,신안군,사업장배출시설계폐기물,2009,37,0
전라북도,신안군,건설폐기물,2009,274,273
전라북도,신안군,지정폐기물,2009,105,26
경상북도,포항시,생활계폐기물,2009,600,356
경상북도,포항시,사업장배출시설계폐기물,2009,18223,15546
경상북도,포항시,건설폐기물,2009,2049,1974
경상북도,포항시,지정폐기물,2009,541,736
경상북도,경주시,생활계폐기물,2009,290,152
경상북도,경주시,사업장배출시설계폐기물,2009,520,404
경상북도,경주시,건설폐기물,2009,1192,1174
경상북도,경주시,지정폐기물,2009,44,15
경상북도,김천시,생활계폐기물,2009,174,127
경상북도,김천시,사업장배출시설계폐기물,2009,274,125
경상북도,김천시,건설폐기물,2009,801,798
경상북도,김천시,지정폐기물,2009,26,11
경상북도,안동시,생활계폐기물,2009,186,106
경상북도,안동시,사업장배출시설계폐기물,2009,185,139
경상북도,안동시,건설폐기물,2009,970,968
경상북도,안동시,지정폐기물,2009,4,1
경상북도,구미시,생활계폐기물,2009,266,122
경상북도,구미시,사업장배출시설계폐기물,2009,1107,725
경상북도,구미시,건설폐기물,2009,1570,1551
경상북도,구미시,지정폐기물,2009,329,283
경상북도,영주시,생활계폐기물,2009,172,80
경상북도,영주시,사업장배출시설계폐기물,2009,91,68
경상북도,영주시,건설폐기물,2009,492,492
경상북도,영주시,지정폐기물,2009,10,8
경상북도,영천시,생활계폐기물,2009,60,28
경상북도,영천시,사업장배출시설계폐기물,2009,282,195
경상북도,영천시,건설폐기물,2009,626,626
경상북도,영천시,지정폐기물,2009,63,51
경상북도,상주시,생활계폐기물,2009,87,44
경상북도,상주시,사업장배출시설계폐기물,2009,73,46
경상북도,상주시,건설폐기물,2009,771,765
경상북도,상주시,지정폐기물,2009,4,0
경상북도,문경시,생활계폐기물,2009,106,61
경상북도,문경시,사업장배출시설계폐기물,2009,21,12
경상북도,문경시,건설폐기물,2009,475,475
경상북도,문경시,지정폐기물,2009,2,1
경상북도,경산시,생활계폐기물,2009,202,115
경상북도,경산시,사업장배출시설계폐기물,2009,314,204
경상북도,경산시,건설폐기물,2009,530,528
경상북도,경산시,지정폐기물,2009,15,7
경상북도,군위군,생활계폐기물,2009,23,10
경상북도,군위군,사업장배출시설계폐기물,2009,37,32
경상북도,군위군,건설폐기물,2009,397,397
경상북도,군위군,지정폐기물,2009,1,0
경상북도,의성군,생활계폐기물,2009,46,20
경상북도,의성군,사업장배출시설계폐기물,2009,30,27
경상북도,의성군,건설폐기물,2009,506,505
경상북도,의성군,지정폐기물,2009,1,0
경상북도,청송군,생활계폐기물,2009,34,16
경상북도,청송군,사업장배출시설계폐기물,2009,3,3
경상북도,청송군,건설폐기물,2009,309,307
경상북도,청송군,지정폐기물,2009,1,0
경상북도,영양군,생활계폐기물,2009,15,4
경상북도,영양군,사업장배출시설계폐기물,2009,0,0
경상북도,영양군,건설폐기물,2009,252,252
