행정구역별,year,주민1인당 생활폐기물배출량,생활폐기물발생량,주민등록인구
세종특별자치시,2010,-,-,-
경기도,2010,0.9,10362.4,11786622
수원시,2010,1.0,1024.8,1077535
성남시,2010,0.8,755.7,980190
의정부시,2010,1.1,455.1,431801
안양시,2010,0.7,448.1,621714
부천시,2010,0.8,728.0,875204
광명시,2010,0.8,271.8,343982
평택시,2010,0.8,332.5,419457
동두천시,2010,0.8,78.9,95653
안산시,2010,0.6,436.5,714891
고양시,2010,0.9,843.5,950115
과천시,2010,1.1,79.8,72279
구리시,2010,1.1,209.6,196398
남양주시,2010,0.7,421.7,564141
오산시,2010,0.8,145.0,182516
시흥시,2010,0.8,303.0,403797
군포시,2010,1.1,305.0,287833
의왕시,2010,0.8,122.0,147443
하남시,2010,1.1,168.4,150479
용인시,2010,0.9,787.4,876550
파주시,2010,1.0,357.4,355632
이천시,2010,1.0,203.2,202595
안성시,2010,1.8,322.6,177937
김포시,2010,0.8,199.6,238339
화성시,2010,0.6,324.1,505838
광주시,2010,1.0,262.1,249789
양주시,2010,1.2,229.0,196706
포천시,2010,0.8,125.2,158658
여주시,2010,-,-,-
경기 여주군,2010,2.0,219.5,109250
연천군,2010,1.3,59.3,45177
가평군,2010,1.0,59.5,58890
양평군,2010,0.9,84.1,95833
강원도,2010,1.6,2379.5,1529818
춘천시,2010,1.8,475.5,269950
원주시,2010,1.1,335.2,314678
강릉시,2010,1.5,336.1,218503
동해시,2010,1.1,108.6,95236
태백시,2010,2.4,120.8,50864
속초시,2010,2.2,182.9,84302
삼척시,2010,1.4,102.5,72046
홍천군,2010,1.6,113.3,69893
횡성군,2010,1.2,54.1,44254
영월군,2010,1.0,40.6,40407
평창군,2010,3.9,171.9,43622
정선군,2010,1.4,57.9,41045
철원군,2010,0.9,43.8,48928
화천군,2010,1.8,44.1,24364
양구군,2010,1.7,36.8,21843
인제군,2010,1.9,59.1,31842
고성군,2010,1.9,56.5,30112
고성군,2010,1.9,56.5,57231
고성군,2010,1.9,32.9,30112
고성군,2010,1.9,32.9,57231
고성군,2010,0.6,56.5,30112
고성군,2010,0.6,56.5,57231
고성군,2010,0.6,32.9,30112
고성군,2010,0.6,32.9,57231
양양군,2010,1.4,39.8,27929
충청북도,2010,1.1,1774.8,1549528
충북 청주시,2010,1.3,823.5,655971
충주시,2010,1.1,227.3,208481
제천시,2010,1.1,148.9,137264
청주시,2010,-,-,-
충북 청원군,2010,1.1,168.0,152944
보은군,2010,1.3,46.4,34956
옥천군,2010,0.9,46.8,54025
영동군,2010,0.7,37.2,50523
진천군,2010,1.0,63.9,62094
괴산군,2010,0.9,33.8,36827
음성군,2010,1.0,94.9,91093
단양군,2010,1.4,45.1,31817
증평군,2010,1.2,39.0,33533
충청남도,2010,1.2,2461.3,2075514
천안시,2010,1.7,954.6,557673
공주시,2010,1.1,135.1,124930
보령시,2010,1.0,102.1,107346
아산시,2010,1.1,299.6,265191
서산시,2010,1.2,193.6,160468
논산시,2010,1.3,169.7,127507
계룡시,2010,0.8,35.1,43088
당진시,2010,-,-,-
금산군,2010,0.7,41.9,56555
충남 연기군,2010,0.6,52.7,81871
부여군,2010,0.8,61.3,75029
서천군,2010,0.6,36.5,60085
청양군,2010,0.9,29.8,32541
홍성군,2010,0.7,59.6,88078
예산군,2010,0.8,69.7,87002
태안군,2010,1.2,77.5,63247
충남 당진군,2010,1.0,142.5,144903
전라북도,2010,0.9,1592.6,1868963
전주시,2010,0.9,594.8,641525
군산시,2010,0.9,245.6,272601
익산시,2010,0.8,257.2,307289
정읍시,2010,0.6,77.0,122000
남원시,2010,1.2,101.4,87775
김제시,2010,0.6,61.0,94346
완주군,2010,0.5,46.7,85119
진안군,2010,0.8,22.6,27543
무주군,2010,0.9,23.4,25578
장수군,2010,1.1,25.5,23386
임실군,2010,0.7,20.5,30593
순창군,2010,0.7,22.4,30209
고창군,2010,0.8,45.7,60861
부안군,2010,0.8,48.8,60138
전라남도,2010,0.9,1810.5,1918485
목포시,2010,1.2,292.3,245422
여수시,2010,1.2,359.2,293488
순천시,2010,1.0,274.1,272620
나주시,2010,1.0,93.1,90118
광양시,2010,0.9,131.0,145512
담양군,2010,1.0,49.5,47808
곡성군,2010,0.6,17.7,31886
구례군,2010,0.9,23.9,27375
고흥군,2010,0.8,61.0,73924
보성군,2010,0.7,35.1,48792
화순군,2010,0.7,46.9,69368
장흥군,2010,0.9,39.2,42394
강진군,2010,0.6,26.5,41624
해남군,2010,0.6,48.5,79579
영암군,2010,0.7,39.7,60082
무안군,2010,0.6,48.3,74475
함평군,2010,0.5,17.8,36702
영광군,2010,0.9,48.9,57362
장성군,2010,0.5,23.7,46514
완도군,2010,1.0,53.8,54269
진도군,2010,1.1,38.5,33743
신안군,2010,0.9,41.8,45428
경상북도,2010,1.0,2679.1,2689920
포항시,2010,1.1,586.3,514755
경주시,2010,1.0,272.9,267098
김천시,2010,1.5,208.7,136136
안동시,2010,1.2,208.9,167886
구미시,2010,0.6,255.2,404920
영주시,2010,1.5,170.2,113926
영천시,2010,0.9,88.4,103190
상주시,2010,0.9,94.1,105607
문경시,2010,1.6,123.1,77391
경산시,2010,0.8,202.6,240708
군위군,2010,0.9,22.9,24736
의성군,2010,0.6,38.2,58832
청송군,2010,1.0,26.0,26715
영양군,2010,0.8,14.3,18451
영덕군,2010,0.9,38.3,41377
청도군,2010,0.4,16.3,44391
고령군,2010,0.6,20.4,34678
성주군,2010,0.6,25.7,45289
칠곡군,2010,1.0,113.4,119087
예천군,2010,1.0,46.1,47049
봉화군,2010,1.1,38.5,34567
울진군,2010,1.0,53.5,52430
울릉군,2010,1.4,15.1,10701
경상남도,2010,1.0,3270.0,3290536
진주시,2010,1.1,376.7,335037
통영시,2010,1.4,192.9,140297
사천시,2010,1.1,123.5,114148
김해시,2010,0.9,453.9,503348
밀양시,2010,0.8,92.5,110479
거제시,2010,1.3,286.9,228355
양산시,2010,0.7,183.1,260239
창원시,2010,1.1,1199.6,1090181
의령군,2010,0.7,21.5,30162
함안군,2010,0.6,37.0,67207
창녕군,2010,0.7,43.4,61714
남해군,2010,0.8,40.3,49328
하동군,2010,0.9,45.9,51509
산청군,2010,0.8,26.8,35591
함양군,2010,0.7,27.3,41197
거창군,2010,0.8,50.5,63421
합천군,2010,0.7,35.3,51092
제주특별자치도,2010,1.1,638.8,571255
제주시,2010,1.1,471.4,417539
서귀포시,2010,1.1,167.4,153716
서울특별시,2011,0.9,9440.1,10249679
종로구,2011,2.4,411.0,168382
중구,2011,4.2,562.9,133193
중구,2011,4.2,562.9,48686
중구,2011,4.2,562.9,76600
중구,2011,4.2,562.9,93581
중구,2011,4.2,562.9,265502
중구,2011,4.2,562.9,232634
중구,2011,4.2,80.9,133193
중구,2011,4.2,80.9,48686
중구,2011,4.2,80.9,76600
중구,2011,4.2,80.9,93581
중구,2011,4.2,80.9,265502
중구,2011,4.2,80.9,232634
중구,2011,4.2,182.7,133193
중구,2011,4.2,182.7,48686
중구,2011,4.2,182.7,76600
중구,2011,4.2,182.7,93581
중구,2011,4.2,182.7,265502
중구,2011,4.2,182.7,232634
중구,2011,4.2,207.7,133193
중구,2011,4.2,207.7,48686
중구,2011,4.2,207.7,76600
중구,2011,4.2,207.7,93581
중구,2011,4.2,207.7,265502
중구,2011,4.2,207.7,232634
중구,2011,4.2,266.4,133193
중구,2011,4.2,266.4,48686
중구,2011,4.2,266.4,76600
중구,2011,4.2,266.4,93581
중구,2011,4.2,266.4,265502
중구,2011,4.2,266.4,232634
중구,2011,4.2,222.5,133193
중구,2011,4.2,222.5,48686
중구,2011,4.2,222.5,76600
중구,2011,4.2,222.5,93581
중구,2011,4.2,222.5,265502
중구,2011,4.2,222.5,232634
중구,2011,1.7,562.9,133193
중구,2011,1.7,562.9,48686
중구,2011,1.7,562.9,76600
중구,2011,1.7,562.9,93581
중구,2011,1.7,562.9,265502
중구,2011,1.7,562.9,232634
중구,2011,1.7,80.9,133193
중구,2011,1.7,80.9,48686
중구,2011,1.7,80.9,76600
중구,2011,1.7,80.9,93581
중구,2011,1.7,80.9,265502
중구,2011,1.7,80.9,232634
중구,2011,1.7,182.7,133193
중구,2011,1.7,182.7,48686
중구,2011,1.7,182.7,76600
중구,2011,1.7,182.7,93581
중구,2011,1.7,182.7,265502
중구,2011,1.7,182.7,232634
중구,2011,1.7,207.7,133193
중구,2011,1.7,207.7,48686
중구,2011,1.7,207.7,76600
중구,2011,1.7,207.7,93581
중구,2011,1.7,207.7,265502
중구,2011,1.7,207.7,232634
중구,2011,1.7,266.4,133193
중구,2011,1.7,266.4,48686
중구,2011,1.7,266.4,76600
중구,2011,1.7,266.4,93581
중구,2011,1.7,266.4,265502
중구,2011,1.7,266.4,232634
중구,2011,1.7,222.5,133193
중구,2011,1.7,222.5,48686
중구,2011,1.7,222.5,76600
중구,2011,1.7,222.5,93581
중구,2011,1.7,222.5,265502
중구,2011,1.7,222.5,232634
중구,2011,2.4,562.9,133193
중구,2011,2.4,562.9,48686
중구,2011,2.4,562.9,76600
중구,2011,2.4,562.9,93581
중구,2011,2.4,562.9,265502
중구,2011,2.4,562.9,232634
중구,2011,2.4,80.9,133193
중구,2011,2.4,80.9,48686
중구,2011,2.4,80.9,76600
중구,2011,2.4,80.9,93581
중구,2011,2.4,80.9,265502
중구,2011,2.4,80.9,232634
중구,2011,2.4,182.7,133193
중구,2011,2.4,182.7,48686
중구,2011,2.4,182.7,76600
중구,2011,2.4,182.7,93581
중구,2011,2.4,182.7,265502
중구,2011,2.4,182.7,232634
중구,2011,2.4,207.7,133193
중구,2011,2.4,207.7,48686
중구,2011,2.4,207.7,76600
중구,2011,2.4,207.7,93581
중구,2011,2.4,207.7,265502
중구,2011,2.4,207.7,232634
중구,2011,2.4,266.4,133193
중구,2011,2.4,266.4,48686
중구,2011,2.4,266.4,76600
중구,2011,2.4,266.4,93581
중구,2011,2.4,266.4,265502
중구,2011,2.4,266.4,232634
중구,2011,2.4,222.5,133193
중구,2011,2.4,222.5,48686
중구,2011,2.4,222.5,76600
중구,2011,2.4,222.5,93581
중구,2011,2.4,222.5,265502
중구,2011,2.4,222.5,232634
중구,2011,2.2,562.9,133193
중구,2011,2.2,562.9,48686
중구,2011,2.2,562.9,76600
중구,2011,2.2,562.9,93581
중구,2011,2.2,562.9,265502
중구,2011,2.2,562.9,232634
중구,2011,2.2,80.9,133193
중구,2011,2.2,80.9,48686
중구,2011,2.2,80.9,76600
중구,2011,2.2,80.9,93581
중구,2011,2.2,80.9,265502
중구,2011,2.2,80.9,232634
중구,2011,2.2,182.7,133193
중구,2011,2.2,182.7,48686
중구,2011,2.2,182.7,76600
중구,2011,2.2,182.7,93581
중구,2011,2.2,182.7,265502
중구,2011,2.2,182.7,232634
중구,2011,2.2,207.7,133193
중구,2011,2.2,207.7,48686
중구,2011,2.2,207.7,76600
중구,2011,2.2,207.7,93581
중구,2011,2.2,207.7,265502
중구,2011,2.2,207.7,232634
중구,2011,2.2,266.4,133193
중구,2011,2.2,266.4,48686
중구,2011,2.2,266.4,76600
중구,2011,2.2,266.4,93581
중구,2011,2.2,266.4,265502
중구,2011,2.2,266.4,232634
중구,2011,2.2,222.5,133193
중구,2011,2.2,222.5,48686
중구,2011,2.2,222.5,76600
중구,2011,2.2,222.5,93581
중구,2011,2.2,222.5,265502
중구,2011,2.2,222.5,232634
중구,2011,1.0,562.9,133193
중구,2011,1.0,562.9,48686
중구,2011,1.0,562.9,76600
중구,2011,1.0,562.9,93581
중구,2011,1.0,562.9,265502
중구,2011,1.0,562.9,232634
중구,2011,1.0,80.9,133193
중구,2011,1.0,80.9,48686
중구,2011,1.0,80.9,76600
중구,2011,1.0,80.9,93581
중구,2011,1.0,80.9,265502
중구,2011,1.0,80.9,232634
중구,2011,1.0,182.7,133193
중구,2011,1.0,182.7,48686
중구,2011,1.0,182.7,76600
중구,2011,1.0,182.7,93581
중구,2011,1.0,182.7,265502
중구,2011,1.0,182.7,232634
중구,2011,1.0,207.7,133193
중구,2011,1.0,207.7,48686
중구,2011,1.0,207.7,76600
중구,2011,1.0,207.7,93581
중구,2011,1.0,207.7,265502
중구,2011,1.0,207.7,232634
중구,2011,1.0,266.4,133193
중구,2011,1.0,266.4,48686
중구,2011,1.0,266.4,76600
중구,2011,1.0,266.4,93581
중구,2011,1.0,266.4,265502
중구,2011,1.0,266.4,232634
중구,2011,1.0,222.5,133193
중구,2011,1.0,222.5,48686
중구,2011,1.0,222.5,76600
중구,2011,1.0,222.5,93581
중구,2011,1.0,222.5,265502
중구,2011,1.0,222.5,232634
중구,2011,1.0,562.9,133193
중구,2011,1.0,562.9,48686
중구,2011,1.0,562.9,76600
중구,2011,1.0,562.9,93581
중구,2011,1.0,562.9,265502
중구,2011,1.0,562.9,232634
중구,2011,1.0,80.9,133193
중구,2011,1.0,80.9,48686
중구,2011,1.0,80.9,76600
중구,2011,1.0,80.9,93581
중구,2011,1.0,80.9,265502
중구,2011,1.0,80.9,232634
중구,2011,1.0,182.7,133193
중구,2011,1.0,182.7,48686
중구,2011,1.0,182.7,76600
중구,2011,1.0,182.7,93581
중구,2011,1.0,182.7,265502
중구,2011,1.0,182.7,232634
중구,2011,1.0,207.7,133193
중구,2011,1.0,207.7,48686
중구,2011,1.0,207.7,76600
중구,2011,1.0,207.7,93581
중구,2011,1.0,207.7,265502
중구,2011,1.0,207.7,232634
중구,2011,1.0,266.4,133193
중구,2011,1.0,266.4,48686
중구,2011,1.0,266.4,76600
중구,2011,1.0,266.4,93581
중구,2011,1.0,266.4,265502
중구,2011,1.0,266.4,232634
중구,2011,1.0,222.5,133193
중구,2011,1.0,222.5,48686
중구,2011,1.0,222.5,76600
중구,2011,1.0,222.5,93581
중구,2011,1.0,222.5,265502
중구,2011,1.0,222.5,232634
용산구,2011,0.9,214.2,246501
성동구,2011,1.0,290.2,300711
광진구,2011,1.0,365.2,371936
동대문구,2011,1.2,444.5,365486
중랑구,2011,0.5,213.1,423706
성북구,2011,0.6,297.5,485171
강북구,2011,0.7,242.9,345054
도봉구,2011,1.1,404.3,365573
노원구,2011,0.5,303.7,603930
은평구,2011,0.5,270.3,493634
서대문구,2011,0.9,291.4,314852
마포구,2011,0.8,309.6,389493
양천구,2011,0.5,257.4,500210
강서구,2011,0.8,429.8,569072
강서구,2011,0.8,429.8,64733
강서구,2011,0.8,81.2,569072
강서구,2011,0.8,81.2,64733
강서구,2011,1.3,429.8,569072
강서구,2011,1.3,429.8,64733
강서구,2011,1.3,81.2,569072
강서구,2011,1.3,81.2,64733
구로구,2011,0.6,276.7,427468
금천구,2011,0.9,221.2,243438
영등포구,2011,0.9,366.0,397443
동작구,2011,0.8,327.7,401408
관악구,2011,0.6,321.0,526397
서초구,2011,1.4,588.0,433564
강남구,2011,1.8,1017.3,565710
송파구,2011,1.1,751.5,682209
강동구,2011,0.5,262.7,495138
부산광역시,2011,0.9,3189.7,3550963
서구,2011,1.0,120.5,123718
서구,2011,1.0,120.5,222619
서구,2011,1.0,120.5,436134
서구,2011,1.0,120.5,317936
서구,2011,1.0,120.5,499124
서구,2011,1.0,246.6,123718
서구,2011,1.0,246.6,222619
서구,2011,1.0,246.6,436134
서구,2011,1.0,246.6,317936
서구,2011,1.0,246.6,499124
서구,2011,1.0,222.3,123718
서구,2011,1.0,222.3,222619
서구,2011,1.0,222.3,436134
서구,2011,1.0,222.3,317936
서구,2011,1.0,222.3,499124
서구,2011,1.0,326.2,123718
서구,2011,1.0,326.2,222619
서구,2011,1.0,326.2,436134
서구,2011,1.0,326.2,317936
서구,2011,1.0,326.2,499124
서구,2011,1.0,443.8,123718
서구,2011,1.0,443.8,222619
서구,2011,1.0,443.8,436134
서구,2011,1.0,443.8,317936
서구,2011,1.0,443.8,499124
서구,2011,1.1,120.5,123718
서구,2011,1.1,120.5,222619
서구,2011,1.1,120.5,436134
서구,2011,1.1,120.5,317936
서구,2011,1.1,120.5,499124
서구,2011,1.1,246.6,123718
서구,2011,1.1,246.6,222619
서구,2011,1.1,246.6,436134
서구,2011,1.1,246.6,317936
서구,2011,1.1,246.6,499124
서구,2011,1.1,222.3,123718
서구,2011,1.1,222.3,222619
서구,2011,1.1,222.3,436134
서구,2011,1.1,222.3,317936
서구,2011,1.1,222.3,499124
서구,2011,1.1,326.2,123718
서구,2011,1.1,326.2,222619
서구,2011,1.1,326.2,436134
서구,2011,1.1,326.2,317936
서구,2011,1.1,326.2,499124
서구,2011,1.1,443.8,123718
서구,2011,1.1,443.8,222619
서구,2011,1.1,443.8,436134
서구,2011,1.1,443.8,317936
서구,2011,1.1,443.8,499124
서구,2011,0.5,120.5,123718
서구,2011,0.5,120.5,222619
서구,2011,0.5,120.5,436134
서구,2011,0.5,120.5,317936
서구,2011,0.5,120.5,499124
서구,2011,0.5,246.6,123718
서구,2011,0.5,246.6,222619
서구,2011,0.5,246.6,436134
서구,2011,0.5,246.6,317936
서구,2011,0.5,246.6,499124
서구,2011,0.5,222.3,123718
서구,2011,0.5,222.3,222619
서구,2011,0.5,222.3,436134
서구,2011,0.5,222.3,317936
서구,2011,0.5,222.3,499124
서구,2011,0.5,326.2,123718
서구,2011,0.5,326.2,222619
서구,2011,0.5,326.2,436134
서구,2011,0.5,326.2,317936
서구,2011,0.5,326.2,499124
서구,2011,0.5,443.8,123718
서구,2011,0.5,443.8,222619
서구,2011,0.5,443.8,436134
서구,2011,0.5,443.8,317936
서구,2011,0.5,443.8,499124
서구,2011,1.0,120.5,123718
서구,2011,1.0,120.5,222619
서구,2011,1.0,120.5,436134
서구,2011,1.0,120.5,317936
서구,2011,1.0,120.5,499124
서구,2011,1.0,246.6,123718
서구,2011,1.0,246.6,222619
서구,2011,1.0,246.6,436134
서구,2011,1.0,246.6,317936
서구,2011,1.0,246.6,499124
서구,2011,1.0,222.3,123718
서구,2011,1.0,222.3,222619
서구,2011,1.0,222.3,436134
서구,2011,1.0,222.3,317936
서구,2011,1.0,222.3,499124
서구,2011,1.0,326.2,123718
서구,2011,1.0,326.2,222619
서구,2011,1.0,326.2,436134
서구,2011,1.0,326.2,317936
서구,2011,1.0,326.2,499124
서구,2011,1.0,443.8,123718
서구,2011,1.0,443.8,222619
서구,2011,1.0,443.8,436134
서구,2011,1.0,443.8,317936
서구,2011,1.0,443.8,499124
서구,2011,0.9,120.5,123718
서구,2011,0.9,120.5,222619
서구,2011,0.9,120.5,436134
서구,2011,0.9,120.5,317936
서구,2011,0.9,120.5,499124
서구,2011,0.9,246.6,123718
서구,2011,0.9,246.6,222619
서구,2011,0.9,246.6,436134
서구,2011,0.9,246.6,317936
서구,2011,0.9,246.6,499124
서구,2011,0.9,222.3,123718
서구,2011,0.9,222.3,222619
서구,2011,0.9,222.3,436134
서구,2011,0.9,222.3,317936
서구,2011,0.9,222.3,499124
서구,2011,0.9,326.2,123718
서구,2011,0.9,326.2,222619
서구,2011,0.9,326.2,436134
서구,2011,0.9,326.2,317936
서구,2011,0.9,326.2,499124
서구,2011,0.9,443.8,123718
서구,2011,0.9,443.8,222619
서구,2011,0.9,443.8,436134
서구,2011,0.9,443.8,317936
서구,2011,0.9,443.8,499124
동구,2011,1.0,98.1,100420
동구,2011,1.0,98.1,341206
동구,2011,1.0,98.1,78692
동구,2011,1.0,98.1,106495
동구,2011,1.0,98.1,251285
동구,2011,1.0,98.1,172172
동구,2011,1.0,340.7,100420
동구,2011,1.0,340.7,341206
동구,2011,1.0,340.7,78692
동구,2011,1.0,340.7,106495
동구,2011,1.0,340.7,251285
동구,2011,1.0,340.7,172172
동구,2011,1.0,117.3,100420
동구,2011,1.0,117.3,341206
동구,2011,1.0,117.3,78692
동구,2011,1.0,117.3,106495
동구,2011,1.0,117.3,251285
동구,2011,1.0,117.3,172172
동구,2011,1.0,162.4,100420
동구,2011,1.0,162.4,341206
동구,2011,1.0,162.4,78692
동구,2011,1.0,162.4,106495
동구,2011,1.0,162.4,251285
동구,2011,1.0,162.4,172172
동구,2011,1.0,294.6,100420
동구,2011,1.0,294.6,341206
동구,2011,1.0,294.6,78692
동구,2011,1.0,294.6,106495
동구,2011,1.0,294.6,251285
동구,2011,1.0,294.6,172172
동구,2011,1.0,188.7,100420
동구,2011,1.0,188.7,341206
동구,2011,1.0,188.7,78692
동구,2011,1.0,188.7,106495
동구,2011,1.0,188.7,251285
동구,2011,1.0,188.7,172172
동구,2011,1.0,98.1,100420
동구,2011,1.0,98.1,341206
동구,2011,1.0,98.1,78692
동구,2011,1.0,98.1,106495
동구,2011,1.0,98.1,251285
동구,2011,1.0,98.1,172172
동구,2011,1.0,340.7,100420
동구,2011,1.0,340.7,341206
동구,2011,1.0,340.7,78692
동구,2011,1.0,340.7,106495
동구,2011,1.0,340.7,251285
동구,2011,1.0,340.7,172172
동구,2011,1.0,117.3,100420
동구,2011,1.0,117.3,341206
동구,2011,1.0,117.3,78692
동구,2011,1.0,117.3,106495
동구,2011,1.0,117.3,251285
동구,2011,1.0,117.3,172172
동구,2011,1.0,162.4,100420
동구,2011,1.0,162.4,341206
동구,2011,1.0,162.4,78692
동구,2011,1.0,162.4,106495
동구,2011,1.0,162.4,251285
동구,2011,1.0,162.4,172172
동구,2011,1.0,294.6,100420
동구,2011,1.0,294.6,341206
동구,2011,1.0,294.6,78692
동구,2011,1.0,294.6,106495
동구,2011,1.0,294.6,251285
동구,2011,1.0,294.6,172172
동구,2011,1.0,188.7,100420
동구,2011,1.0,188.7,341206
동구,2011,1.0,188.7,78692
동구,2011,1.0,188.7,106495
동구,2011,1.0,188.7,251285
동구,2011,1.0,188.7,172172
동구,2011,1.5,98.1,100420
동구,2011,1.5,98.1,341206
동구,2011,1.5,98.1,78692
동구,2011,1.5,98.1,106495
동구,2011,1.5,98.1,251285
동구,2011,1.5,98.1,172172
동구,2011,1.5,340.7,100420
동구,2011,1.5,340.7,341206
동구,2011,1.5,340.7,78692
동구,2011,1.5,340.7,106495
동구,2011,1.5,340.7,251285
동구,2011,1.5,340.7,172172
동구,2011,1.5,117.3,100420
동구,2011,1.5,117.3,341206
동구,2011,1.5,117.3,78692
동구,2011,1.5,117.3,106495
동구,2011,1.5,117.3,251285
동구,2011,1.5,117.3,172172
동구,2011,1.5,162.4,100420
동구,2011,1.5,162.4,341206
동구,2011,1.5,162.4,78692
동구,2011,1.5,162.4,106495
동구,2011,1.5,162.4,251285
동구,2011,1.5,162.4,172172
동구,2011,1.5,294.6,100420
동구,2011,1.5,294.6,341206
동구,2011,1.5,294.6,78692
동구,2011,1.5,294.6,106495
동구,2011,1.5,294.6,251285
동구,2011,1.5,294.6,172172
동구,2011,1.5,188.7,100420
동구,2011,1.5,188.7,341206
동구,2011,1.5,188.7,78692
동구,2011,1.5,188.7,106495
동구,2011,1.5,188.7,251285
동구,2011,1.5,188.7,172172
동구,2011,1.5,98.1,100420
동구,2011,1.5,98.1,341206
동구,2011,1.5,98.1,78692
동구,2011,1.5,98.1,106495
동구,2011,1.5,98.1,251285
동구,2011,1.5,98.1,172172
동구,2011,1.5,340.7,100420
동구,2011,1.5,340.7,341206
동구,2011,1.5,340.7,78692
동구,2011,1.5,340.7,106495
동구,2011,1.5,340.7,251285
동구,2011,1.5,340.7,172172
동구,2011,1.5,117.3,100420
동구,2011,1.5,117.3,341206
동구,2011,1.5,117.3,78692
동구,2011,1.5,117.3,106495
동구,2011,1.5,117.3,251285
동구,2011,1.5,117.3,172172
동구,2011,1.5,162.4,100420
동구,2011,1.5,162.4,341206
동구,2011,1.5,162.4,78692
동구,2011,1.5,162.4,106495
동구,2011,1.5,162.4,251285
동구,2011,1.5,162.4,172172
동구,2011,1.5,294.6,100420
동구,2011,1.5,294.6,341206
동구,2011,1.5,294.6,78692
동구,2011,1.5,294.6,106495
동구,2011,1.5,294.6,251285
동구,2011,1.5,294.6,172172
동구,2011,1.5,188.7,100420
동구,2011,1.5,188.7,341206
동구,2011,1.5,188.7,78692
동구,2011,1.5,188.7,106495
동구,2011,1.5,188.7,251285
동구,2011,1.5,188.7,172172
동구,2011,1.2,98.1,100420
동구,2011,1.2,98.1,341206
동구,2011,1.2,98.1,78692
동구,2011,1.2,98.1,106495
동구,2011,1.2,98.1,251285
동구,2011,1.2,98.1,172172
동구,2011,1.2,340.7,100420
동구,2011,1.2,340.7,341206
동구,2011,1.2,340.7,78692
동구,2011,1.2,340.7,106495
동구,2011,1.2,340.7,251285
동구,2011,1.2,340.7,172172
동구,2011,1.2,117.3,100420
동구,2011,1.2,117.3,341206
동구,2011,1.2,117.3,78692
동구,2011,1.2,117.3,106495
동구,2011,1.2,117.3,251285
동구,2011,1.2,117.3,172172
동구,2011,1.2,162.4,100420
동구,2011,1.2,162.4,341206
동구,2011,1.2,162.4,78692
동구,2011,1.2,162.4,106495
동구,2011,1.2,162.4,251285
동구,2011,1.2,162.4,172172
동구,2011,1.2,294.6,100420
동구,2011,1.2,294.6,341206
동구,2011,1.2,294.6,78692
동구,2011,1.2,294.6,106495
동구,2011,1.2,294.6,251285
동구,2011,1.2,294.6,172172
동구,2011,1.2,188.7,100420
동구,2011,1.2,188.7,341206
동구,2011,1.2,188.7,78692
동구,2011,1.2,188.7,106495
동구,2011,1.2,188.7,251285
