지역,연도,폐기물 소분류,분류,가동업체수,재활용 폐기물량,판매량,판매총액
경상남도,2015,광재,신고업체,5,1416.0,1416.0,0.0
경상남도,2015,분진,신고업체,4,456.0,456.0,0.0
경상남도,2015,폐주물사 및 샌드블라스트폐사,신고업체,2,2075.0,96.0,0.0
경상남도,2015,폐내화물 및 폐도자기편류,신고업체,0,0.0,0.0,0.0
경상남도,2015,소각잔재물 및 연소재,신고업체,4,56957.0,27095.0,0.0
경상남도,2015,안정화처리물,신고업체,0,0.0,0.0,0.0
경상남도,2015,폐촉매,신고업체,0,0.0,0.0,0.0
경상남도,2015,폐흡수제 및 폐흡착제,신고업체,0,0.0,0.0,0.0
경상남도,2015,폐농약,신고업체,0,0.0,0.0,0.0
경상남도,2015,PCB함유폐기물,신고업체,0,0.0,0.0,0.0
경상남도,2015,오니류,신고업체,8,9063.0,720.0,0.0
경상남도,2015,폐섬유류,신고업체,0,0.0,0.0,0.0
경상남도,2015,폐가죽류,신고업체,1,7.0,0.0,0.0
경상남도,2015,동식물성잔재물,신고업체,45,12901.0,756.0,389523.0
경상남도,2015,폐석회류,신고업체,0,0.0,0.0,0.0
경상남도,2015,폐전지,신고업체,5,9709.0,9663.0,39962.0
경상남도,2015,기타화학물질,신고업체,0,0.0,0.0,0.0
경상남도,2015,기타,신고업체,0,0.0,0.0,0.0
경상남도,2015,금속류,신고업체,21,74674.0,69508.0,15412819.0
경상남도,2015,폐지,신고업체,11,53724.0,47754.0,1917386.0
경상남도,2015,폐목재,신고업체,1,502.0,420.0,80000.0
경상남도,2015,음식물쓰레기,신고업체,75,23402.0,1081.0,707461.0
제주특별자치도,2015,폐산,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,폐알칼리,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,폐유,신고업체,4,2012.0,3036.0,2628114.0
제주특별자치도,2015,폐유기용제,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,폐합성고분자화합물,신고업체,6,912.0,757.0,349621.0
제주특별자치도,2015,폐석면,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,광재,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,분진,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,폐주물사 및 샌드블라스트폐사,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,폐내화물 및 폐도자기편류,신고업체,2,193.0,113.0,10000.0
제주특별자치도,2015,소각잔재물 및 연소재,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,안정화처리물,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,폐촉매,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,폐흡수제 및 폐흡착제,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,폐농약,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,PCB함유폐기물,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,오니류,신고업체,1,2.0,0.0,0.0
제주특별자치도,2015,폐섬유류,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,폐가죽류,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,동식물성잔재물,신고업체,4,1581.0,40.0,15000.0
제주특별자치도,2015,폐석회류,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,폐전지,신고업체,2,27.0,27.0,0.0
제주특별자치도,2015,기타화학물질,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,기타,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,금속류,신고업체,10,32096.0,32156.0,10593290.0
제주특별자치도,2015,폐지,신고업체,6,26892.0,25803.0,3235482.0
제주특별자치도,2015,폐목재,신고업체,0,0.0,0.0,0.0
제주특별자치도,2015,음식물쓰레기,신고업체,1,286.0,0.0,0.0
서울특별시,2014,폐산,신고업체,0,0.0,0.0,0.0
서울특별시,2014,폐알칼리,신고업체,0,0.0,0.0,0.0
서울특별시,2014,폐유,신고업체,0,0.0,0.0,0.0
서울특별시,2014,폐유기용제,신고업체,0,0.0,0.0,0.0
서울특별시,2014,폐합성고분자화합물,신고업체,5,2377.0,2377.0,890169.0
서울특별시,2014,폐석면,신고업체,0,0.0,0.0,0.0
서울특별시,2014,광재,신고업체,0,0.0,0.0,0.0
서울특별시,2014,분진,신고업체,0,0.0,0.0,0.0
서울특별시,2014,폐주물사 및 샌드블라스트폐사,신고업체,0,0.0,0.0,0.0
서울특별시,2014,폐내화물 및 폐도자기편류,신고업체,1,1614.0,1614.0,87813.0
서울특별시,2014,소각잔재물 및 연소재,신고업체,0,0.0,0.0,0.0
서울특별시,2014,안정화처리물,신고업체,0,0.0,0.0,0.0
서울특별시,2014,폐촉매,신고업체,0,0.0,0.0,0.0
서울특별시,2014,폐흡수제 및 폐흡착제,신고업체,0,0.0,0.0,0.0
서울특별시,2014,폐농약,신고업체,0,0.0,0.0,0.0
서울특별시,2014,PCB함유폐기물,신고업체,0,0.0,0.0,0.0
서울특별시,2014,오니류,신고업체,2,24373.0,0.0,0.0
서울특별시,2014,폐섬유류,신고업체,2,6.0,6.0,24600.0
서울특별시,2014,폐가죽류,신고업체,0,0.0,0.0,0.0
서울특별시,2014,동식물성잔재물,신고업체,0,0.0,0.0,0.0
서울특별시,2014,폐석회류,신고업체,0,0.0,0.0,0.0
서울특별시,2014,폐전지,신고업체,0,0.0,0.0,0.0
서울특별시,2014,기타화학물질,신고업체,0,0.0,0.0,0.0
서울특별시,2014,기타,신고업체,0,0.0,0.0,0.0
서울특별시,2014,금속류,신고업체,5,620.0,620.0,744050.0
서울특별시,2014,폐지,신고업체,0,0.0,0.0,0.0
서울특별시,2014,폐목재,신고업체,0,0.0,0.0,0.0
서울특별시,2014,음식물쓰레기,신고업체,0,0.0,0.0,0.0
부산광역시,2014,폐산,신고업체,1,80.0,0.0,0.0
부산광역시,2014,폐알칼리,신고업체,0,0.0,0.0,0.0
부산광역시,2014,폐유,신고업체,1,325.0,325.0,268720.0
부산광역시,2014,폐유기용제,신고업체,0,0.0,0.0,0.0
부산광역시,2014,폐합성고분자화합물,신고업체,10,7017.0,6986.0,11570082.0
부산광역시,2014,폐석면,신고업체,0,0.0,0.0,0.0
부산광역시,2014,광재,신고업체,0,0.0,0.0,0.0
부산광역시,2014,분진,신고업체,0,0.0,0.0,0.0
부산광역시,2014,폐주물사 및 샌드블라스트폐사,신고업체,1,34.0,335.0,200000.0
부산광역시,2014,폐내화물 및 폐도자기편류,신고업체,1,19.0,19.0,0.0
부산광역시,2014,소각잔재물 및 연소재,신고업체,0,0.0,0.0,0.0
부산광역시,2014,안정화처리물,신고업체,0,0.0,0.0,0.0
부산광역시,2014,폐촉매,신고업체,0,0.0,0.0,0.0
부산광역시,2014,폐흡수제 및 폐흡착제,신고업체,0,0.0,0.0,0.0
부산광역시,2014,폐농약,신고업체,0,0.0,0.0,0.0
부산광역시,2014,PCB함유폐기물,신고업체,0,0.0,0.0,0.0
부산광역시,2014,오니류,신고업체,0,0.0,0.0,0.0
부산광역시,2014,폐섬유류,신고업체,0,0.0,0.0,0.0
부산광역시,2014,폐가죽류,신고업체,0,0.0,0.0,0.0
부산광역시,2014,동식물성잔재물,신고업체,3,439.0,0.0,0.0
부산광역시,2014,폐석회류,신고업체,0,0.0,0.0,0.0
부산광역시,2014,폐전지,신고업체,1,87.0,87.0,85202.0
부산광역시,2014,기타화학물질,신고업체,0,0.0,0.0,0.0
부산광역시,2014,기타,신고업체,1,11.0,0.0,0.0
부산광역시,2014,금속류,신고업체,6,36305.0,36784.0,56392139.0
부산광역시,2014,폐지,신고업체,5,67842.0,67166.0,7235185.0
부산광역시,2014,폐목재,신고업체,0,0.0,0.0,0.0
부산광역시,2014,음식물쓰레기,신고업체,8,2205.0,455.0,113726.0
대구광역시,2014,폐산,신고업체,0,0.0,0.0,0.0
대구광역시,2014,폐알칼리,신고업체,0,0.0,0.0,0.0
대구광역시,2014,폐유,신고업체,2,4902.0,3035.0,3099156.0
대구광역시,2014,폐유기용제,신고업체,0,0.0,0.0,0.0
대구광역시,2014,폐합성고분자화합물,신고업체,6,452.0,446.0,299269.0
대구광역시,2014,폐석면,신고업체,0,0.0,0.0,0.0
대구광역시,2014,광재,신고업체,0,0.0,0.0,0.0
대구광역시,2014,분진,신고업체,0,0.0,0.0,0.0
대구광역시,2014,폐주물사 및 샌드블라스트폐사,신고업체,0,0.0,0.0,0.0
대구광역시,2014,폐내화물 및 폐도자기편류,신고업체,2,9864.0,9864.0,813800.0
대구광역시,2014,소각잔재물 및 연소재,신고업체,0,0.0,0.0,0.0
대구광역시,2014,안정화처리물,신고업체,0,0.0,0.0,0.0
대구광역시,2014,폐촉매,신고업체,0,0.0,0.0,0.0
대구광역시,2014,폐흡수제 및 폐흡착제,신고업체,0,0.0,0.0,0.0
대구광역시,2014,폐농약,신고업체,0,0.0,0.0,0.0
대구광역시,2014,PCB함유폐기물,신고업체,0,0.0,0.0,0.0
대구광역시,2014,오니류,신고업체,0,0.0,0.0,0.0
대구광역시,2014,폐섬유류,신고업체,2,47.0,47.0,16394.0
대구광역시,2014,폐가죽류,신고업체,0,0.0,0.0,0.0
대구광역시,2014,동식물성잔재물,신고업체,2,1429.0,0.0,0.0
대구광역시,2014,폐석회류,신고업체,0,0.0,0.0,0.0
대구광역시,2014,폐전지,신고업체,3,16.0,9.0,7846.0
대구광역시,2014,기타화학물질,신고업체,0,0.0,0.0,0.0
대구광역시,2014,기타,신고업체,1,52.0,0.0,0.0
대구광역시,2014,금속류,신고업체,26,488064.0,484614.0,186747813.0
대구광역시,2014,폐지,신고업체,11,146450.0,142503.0,18360865.0
대구광역시,2014,폐목재,신고업체,0,0.0,0.0,0.0
대구광역시,2014,음식물쓰레기,신고업체,10,958.0,0.0,0.0
인천광역시,2014,폐산,신고업체,3,248.0,248.0,197945.0
인천광역시,2014,폐알칼리,신고업체,0,0.0,0.0,0.0
인천광역시,2014,폐유,신고업체,1,31.0,31.0,22015.0
인천광역시,2014,폐유기용제,신고업체,0,0.0,0.0,0.0
인천광역시,2014,폐합성고분자화합물,신고업체,12,9100.0,4625.0,921230.0
인천광역시,2014,폐석면,신고업체,0,0.0,0.0,0.0
인천광역시,2014,광재,신고업체,0,0.0,0.0,0.0
인천광역시,2014,분진,신고업체,0,0.0,0.0,0.0
인천광역시,2014,폐주물사 및 샌드블라스트폐사,신고업체,0,0.0,0.0,0.0
인천광역시,2014,폐내화물 및 폐도자기편류,신고업체,2,2877.0,339.0,6780.0
인천광역시,2014,소각잔재물 및 연소재,신고업체,0,0.0,0.0,0.0
인천광역시,2014,안정화처리물,신고업체,0,0.0,0.0,0.0
인천광역시,2014,폐촉매,신고업체,2,57.0,27.0,9800.0
인천광역시,2014,폐흡수제 및 폐흡착제,신고업체,0,0.0,0.0,0.0
인천광역시,2014,폐농약,신고업체,0,0.0,0.0,0.0
인천광역시,2014,PCB함유폐기물,신고업체,0,0.0,0.0,0.0
인천광역시,2014,오니류,신고업체,0,0.0,0.0,0.0
인천광역시,2014,폐섬유류,신고업체,0,0.0,0.0,0.0
인천광역시,2014,폐가죽류,신고업체,0,0.0,0.0,0.0
인천광역시,2014,동식물성잔재물,신고업체,1,337.0,0.0,0.0
인천광역시,2014,폐석회류,신고업체,0,0.0,0.0,0.0
인천광역시,2014,폐전지,신고업체,1,14.0,14.0,1684.0
인천광역시,2014,기타화학물질,신고업체,0,0.0,0.0,0.0
인천광역시,2014,기타,신고업체,0,0.0,0.0,0.0
인천광역시,2014,금속류,신고업체,13,47758.0,44976.0,265124.0
인천광역시,2014,폐지,신고업체,7,56574.0,55151.0,7531181.0
인천광역시,2014,폐목재,신고업체,0,0.0,0.0,0.0
인천광역시,2014,음식물쓰레기,신고업체,1,582.0,0.0,0.0
광주광역시,2014,폐산,신고업체,4,69.0,16.0,7881.0
광주광역시,2014,폐알칼리,신고업체,0,0.0,0.0,0.0
광주광역시,2014,폐유,신고업체,0,0.0,0.0,0.0
광주광역시,2014,폐유기용제,신고업체,0,0.0,0.0,0.0
광주광역시,2014,폐합성고분자화합물,신고업체,9,4139.0,248.0,31913.0
광주광역시,2014,폐석면,신고업체,0,0.0,0.0,0.0
광주광역시,2014,광재,신고업체,0,0.0,0.0,0.0
광주광역시,2014,분진,신고업체,0,0.0,0.0,0.0
광주광역시,2014,폐주물사 및 샌드블라스트폐사,신고업체,0,0.0,0.0,0.0
광주광역시,2014,폐내화물 및 폐도자기편류,신고업체,1,2290.0,2285.0,0.0
광주광역시,2014,소각잔재물 및 연소재,신고업체,0,0.0,0.0,0.0
광주광역시,2014,안정화처리물,신고업체,0,0.0,0.0,0.0
광주광역시,2014,폐촉매,신고업체,0,0.0,0.0,0.0
광주광역시,2014,폐흡수제 및 폐흡착제,신고업체,0,0.0,0.0,0.0
광주광역시,2014,폐농약,신고업체,0,0.0,0.0,0.0
광주광역시,2014,PCB함유폐기물,신고업체,0,0.0,0.0,0.0
광주광역시,2014,오니류,신고업체,0,0.0,0.0,0.0
광주광역시,2014,폐섬유류,신고업체,1,3.0,3.0,1033.0
광주광역시,2014,폐가죽류,신고업체,0,0.0,0.0,0.0
광주광역시,2014,동식물성잔재물,신고업체,1,0.0,0.0,0.0
광주광역시,2014,폐석회류,신고업체,0,0.0,0.0,0.0
광주광역시,2014,폐전지,신고업체,0,0.0,0.0,0.0
광주광역시,2014,기타화학물질,신고업체,0,0.0,0.0,0.0
광주광역시,2014,기타,신고업체,1,26.0,26.0,14267.0
광주광역시,2014,금속류,신고업체,26,124385.0,113655.0,26617752.0
광주광역시,2014,폐지,신고업체,7,81782.0,83343.0,10888814.0
광주광역시,2014,폐목재,신고업체,1,628.0,0.0,0.0
광주광역시,2014,음식물쓰레기,신고업체,6,372.0,0.0,0.0
대전광역시,2014,폐산,신고업체,5,866.0,0.0,0.0
대전광역시,2014,폐알칼리,신고업체,0,0.0,0.0,0.0
대전광역시,2014,폐유,신고업체,0,0.0,0.0,0.0
대전광역시,2014,폐유기용제,신고업체,0,0.0,0.0,0.0
대전광역시,2014,폐합성고분자화합물,신고업체,5,1771.0,33.0,20174.0
대전광역시,2014,폐석면,신고업체,0,0.0,0.0,0.0
대전광역시,2014,광재,신고업체,0,0.0,0.0,0.0
대전광역시,2014,분진,신고업체,0,0.0,0.0,0.0
대전광역시,2014,폐주물사 및 샌드블라스트폐사,신고업체,0,0.0,0.0,0.0
대전광역시,2014,폐내화물 및 폐도자기편류,신고업체,0,0.0,0.0,0.0
대전광역시,2014,소각잔재물 및 연소재,신고업체,0,0.0,0.0,0.0
대전광역시,2014,안정화처리물,신고업체,0,0.0,0.0,0.0
대전광역시,2014,폐촉매,신고업체,0,0.0,0.0,0.0
대전광역시,2014,폐흡수제 및 폐흡착제,신고업체,0,0.0,0.0,0.0
대전광역시,2014,폐농약,신고업체,0,0.0,0.0,0.0
대전광역시,2014,PCB함유폐기물,신고업체,0,0.0,0.0,0.0
대전광역시,2014,오니류,신고업체,0,0.0,0.0,0.0
대전광역시,2014,폐섬유류,신고업체,0,0.0,0.0,0.0
대전광역시,2014,폐가죽류,신고업체,0,0.0,0.0,0.0
대전광역시,2014,동식물성잔재물,신고업체,4,224.0,0.0,0.0
대전광역시,2014,폐석회류,신고업체,0,0.0,0.0,0.0
대전광역시,2014,폐전지,신고업체,2,64.0,0.0,0.0
대전광역시,2014,기타화학물질,신고업체,0,0.0,0.0,0.0
대전광역시,2014,기타,신고업체,2,283.0,0.0,0.0
대전광역시,2014,금속류,신고업체,9,17014.0,8314.0,4113755.0
대전광역시,2014,폐지,신고업체,8,65594.0,65641.0,8898994.0
대전광역시,2014,폐목재,신고업체,0,0.0,0.0,0.0
대전광역시,2014,음식물쓰레기,신고업체,12,525.0,0.0,0.0
울산광역시,2014,폐산,신고업체,0,0.0,0.0,0.0
울산광역시,2014,폐알칼리,신고업체,0,0.0,0.0,0.0
울산광역시,2014,폐유,신고업체,1,8.0,0.0,0.0
울산광역시,2014,폐유기용제,신고업체,0,0.0,0.0,0.0
울산광역시,2014,폐합성고분자화합물,신고업체,5,2637.0,2637.0,2744425.0
울산광역시,2014,폐석면,신고업체,0,0.0,0.0,0.0
울산광역시,2014,광재,신고업체,1,231.0,0.0,0.0
울산광역시,2014,분진,신고업체,0,0.0,0.0,0.0
울산광역시,2014,폐주물사 및 샌드블라스트폐사,신고업체,0,0.0,0.0,0.0
울산광역시,2014,폐내화물 및 폐도자기편류,신고업체,1,871.0,0.0,0.0
울산광역시,2014,소각잔재물 및 연소재,신고업체,0,0.0,0.0,0.0
울산광역시,2014,안정화처리물,신고업체,0,0.0,0.0,0.0
울산광역시,2014,폐촉매,신고업체,0,0.0,0.0,0.0
울산광역시,2014,폐흡수제 및 폐흡착제,신고업체,0,0.0,0.0,0.0
울산광역시,2014,폐농약,신고업체,0,0.0,0.0,0.0
울산광역시,2014,PCB함유폐기물,신고업체,0,0.0,0.0,0.0
울산광역시,2014,오니류,신고업체,4,15482.0,0.0,0.0
울산광역시,2014,폐섬유류,신고업체,0,0.0,0.0,0.0
울산광역시,2014,폐가죽류,신고업체,0,0.0,0.0,0.0
울산광역시,2014,동식물성잔재물,신고업체,11,1197.0,0.0,0.0
울산광역시,2014,폐석회류,신고업체,0,0.0,0.0,0.0
울산광역시,2014,폐전지,신고업체,0,0.0,0.0,0.0
울산광역시,2014,기타화학물질,신고업체,0,0.0,0.0,0.0
울산광역시,2014,기타,신고업체,0,0.0,0.0,0.0
울산광역시,2014,금속류,신고업체,16,230977.0,230466.0,143590492.0
울산광역시,2014,폐지,신고업체,2,22225.0,22225.0,2571273.0
울산광역시,2014,폐목재,신고업체,1,1.0,0.0,0.0
울산광역시,2014,음식물쓰레기,신고업체,12,1622.0,0.0,0.0
세종특별자치시,2014,폐산,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,폐알칼리,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,폐유,신고업체,1,10451.0,0.0,0.0
세종특별자치시,2014,폐유기용제,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,폐합성고분자화합물,신고업체,1,3.0,0.0,0.0
세종특별자치시,2014,폐석면,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,광재,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,분진,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,폐주물사 및 샌드블라스트폐사,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,폐내화물 및 폐도자기편류,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,소각잔재물 및 연소재,신고업체,1,2412.0,0.0,0.0
세종특별자치시,2014,안정화처리물,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,폐촉매,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,폐흡수제 및 폐흡착제,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,폐농약,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,PCB함유폐기물,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,오니류,신고업체,5,57714.0,99400.0,1059980.0
세종특별자치시,2014,폐섬유류,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,폐가죽류,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,동식물성잔재물,신고업체,11,5105.0,0.0,0.0
세종특별자치시,2014,폐석회류,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,폐전지,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,기타화학물질,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,기타,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,금속류,신고업체,5,987.0,10.0,1000.0
세종특별자치시,2014,폐지,신고업체,2,710.0,0.0,0.0
세종특별자치시,2014,폐목재,신고업체,0,0.0,0.0,0.0
세종특별자치시,2014,음식물쓰레기,신고업체,11,1622.0,0.0,0.0
경기도,2014,폐산,신고업체,10,64742.0,350.0,252605.0
경기도,2014,폐알칼리,신고업체,0,0.0,0.0,0.0
경기도,2014,폐유,신고업체,11,10888.0,8516.0,920324.0
경기도,2014,폐유기용제,신고업체,1,3628.0,0.0,0.0
경기도,2014,폐합성고분자화합물,신고업체,31,22689.0,12571.0,7772685.0
경기도,2014,폐석면,신고업체,0,0.0,0.0,0.0
경기도,2014,광재,신고업체,0,0.0,0.0,0.0
경기도,2014,분진,신고업체,1,193.0,0.0,0.0
경기도,2014,폐주물사 및 샌드블라스트폐사,신고업체,0,0.0,0.0,0.0
경기도,2014,폐내화물 및 폐도자기편류,신고업체,7,1911.0,1889.0,229811.0
경기도,2014,소각잔재물 및 연소재,신고업체,0,0.0,0.0,0.0
경기도,2014,안정화처리물,신고업체,0,0.0,0.0,0.0
경기도,2014,폐촉매,신고업체,0,0.0,0.0,0.0
경기도,2014,폐흡수제 및 폐흡착제,신고업체,0,0.0,0.0,0.0
경기도,2014,폐농약,신고업체,0,0.0,0.0,0.0
경기도,2014,PCB함유폐기물,신고업체,0,0.0,0.0,0.0
경기도,2014,오니류,신고업체,27,244635.0,93682.0,0.0
경기도,2014,폐섬유류,신고업체,3,89.0,89.0,28936.0
경기도,2014,폐가죽류,신고업체,1,807.0,0.0,0.0
경기도,2014,동식물성잔재물,신고업체,73,39841.0,6035.0,20538955.0
경기도,2014,폐석회류,신고업체,1,3235.0,0.0,0.0
경기도,2014,폐전지,신고업체,6,201.0,198.0,137560.0
경기도,2014,기타화학물질,신고업체,0,0.0,0.0,0.0
경기도,2014,기타,신고업체,8,2501.0,2192.0,1023937.0
경기도,2014,금속류,신고업체,67,279230.0,273439.0,98805452.0
경기도,2014,폐지,신고업체,30,332591.0,322339.0,66147905.0
경기도,2014,폐목재,신고업체,8,3148.0,2995.0,214293.0
경기도,2014,음식물쓰레기,신고업체,70,106952.0,14612.0,216158.0
강원도,2014,폐산,신고업체,5,243.0,364.0,0.0
강원도,2014,폐알칼리,신고업체,0,0.0,0.0,0.0
강원도,2014,폐유,신고업체,3,525.0,0.0,0.0
강원도,2014,폐유기용제,신고업체,0,0.0,0.0,0.0
강원도,2014,폐합성고분자화합물,신고업체,23,8296.0,1849.0,1047742.0
강원도,2014,폐석면,신고업체,0,0.0,0.0,0.0
강원도,2014,광재,신고업체,0,0.0,0.0,0.0
강원도,2014,분진,신고업체,0,0.0,0.0,0.0
강원도,2014,폐주물사 및 샌드블라스트폐사,신고업체,0,0.0,0.0,0.0
강원도,2014,폐내화물 및 폐도자기편류,신고업체,1,6.0,6.0,117.0
강원도,2014,소각잔재물 및 연소재,신고업체,0,0.0,0.0,0.0
강원도,2014,안정화처리물,신고업체,0,0.0,0.0,0.0
강원도,2014,폐촉매,신고업체,0,0.0,0.0,0.0
강원도,2014,폐흡수제 및 폐흡착제,신고업체,0,0.0,0.0,0.0
강원도,2014,폐농약,신고업체,0,0.0,0.0,0.0
강원도,2014,PCB함유폐기물,신고업체,0,0.0,0.0,0.0
강원도,2014,오니류,신고업체,11,20738.0,9896.0,1767000.0
강원도,2014,폐섬유류,신고업체,0,0.0,0.0,0.0
강원도,2014,폐가죽류,신고업체,0,0.0,0.0,0.0
강원도,2014,동식물성잔재물,신고업체,68,6914.0,0.0,0.0
강원도,2014,폐석회류,신고업체,0,0.0,0.0,0.0
강원도,2014,폐전지,신고업체,5,92.0,5.0,1440.0
강원도,2014,기타화학물질,신고업체,0,0.0,0.0,0.0
강원도,2014,기타,신고업체,4,20.0,23.0,6600.0
강원도,2014,금속류,신고업체,28,73749.0,73639.0,15734191.0
강원도,2014,폐지,신고업체,13,29100.0,26350.0,2650149.0
강원도,2014,폐목재,신고업체,2,0.0,623.0,0.0
강원도,2014,음식물쓰레기,신고업체,44,5030.0,0.0,0.0
충청북도,2014,폐산,신고업체,0,0.0,0.0,0.0
충청북도,2014,폐알칼리,신고업체,0,0.0,0.0,0.0
충청북도,2014,폐유,신고업체,0,0.0,0.0,0.0
충청북도,2014,폐유기용제,신고업체,0,0.0,0.0,0.0
충청북도,2014,폐합성고분자화합물,신고업체,12,9079.0,9188.0,15707134.0
충청북도,2014,폐석면,신고업체,0,0.0,0.0,0.0
충청북도,2014,광재,신고업체,0,0.0,0.0,0.0
충청북도,2014,분진,신고업체,0,0.0,0.0,0.0
충청북도,2014,폐주물사 및 샌드블라스트폐사,신고업체,0,0.0,0.0,0.0
충청북도,2014,폐내화물 및 폐도자기편류,신고업체,2,178.0,178.0,3525.0
충청북도,2014,소각잔재물 및 연소재,신고업체,0,0.0,0.0,0.0
충청북도,2014,안정화처리물,신고업체,0,0.0,0.0,0.0
충청북도,2014,폐촉매,신고업체,0,0.0,0.0,0.0
충청북도,2014,폐흡수제 및 폐흡착제,신고업체,0,0.0,0.0,0.0
충청북도,2014,폐농약,신고업체,0,0.0,0.0,0.0
충청북도,2014,PCB함유폐기물,신고업체,0,0.0,0.0,0.0
충청북도,2014,오니류,신고업체,5,5130.0,0.0,0.0
충청북도,2014,폐섬유류,신고업체,1,18.0,18.0,7200.0
충청북도,2014,폐가죽류,신고업체,0,0.0,0.0,0.0
충청북도,2014,동식물성잔재물,신고업체,44,12731.0,0.0,0.0
충청북도,2014,폐석회류,신고업체,0,0.0,0.0,0.0
충청북도,2014,폐전지,신고업체,1,12.0,0.0,0.0
충청북도,2014,기타화학물질,신고업체,0,0.0,0.0,0.0
충청북도,2014,기타,신고업체,0,0.0,0.0,0.0
충청북도,2014,금속류,신고업체,4,59891.0,59891.0,17960030.0
충청북도,2014,폐지,신고업체,1,125.0,125.0,8750.0
충청북도,2014,폐목재,신고업체,1,1250.0,0.0,0.0
충청북도,2014,음식물쓰레기,신고업체,28,1347.0,0.0,0.0
충청남도,2014,폐산,신고업체,3,482.0,0.0,180.0
충청남도,2014,폐알칼리,신고업체,0,0.0,0.0,0.0
충청남도,2014,폐유,신고업체,0,0.0,0.0,0.0
충청남도,2014,폐유기용제,신고업체,0,0.0,0.0,0.0
충청남도,2014,폐합성고분자화합물,신고업체,22,8856.0,7568.0,32366075.0
충청남도,2014,폐석면,신고업체,0,0.0,0.0,0.0
충청남도,2014,광재,신고업체,0,0.0,0.0,0.0
충청남도,2014,분진,신고업체,0,0.0,0.0,0.0
충청남도,2014,폐주물사 및 샌드블라스트폐사,신고업체,0,0.0,0.0,0.0
충청남도,2014,폐내화물 및 폐도자기편류,신고업체,3,370.0,74.0,0.0
충청남도,2014,소각잔재물 및 연소재,신고업체,3,1106966.0,1066306.0,19072174.0
충청남도,2014,안정화처리물,신고업체,0,0.0,0.0,0.0
충청남도,2014,폐촉매,신고업체,0,0.0,0.0,0.0
충청남도,2014,폐흡수제 및 폐흡착제,신고업체,2,417.0,388.0,261074.0
충청남도,2014,폐농약,신고업체,0,0.0,0.0,0.0
충청남도,2014,PCB함유폐기물,신고업체,0,0.0,0.0,0.0
충청남도,2014,오니류,신고업체,16,40040.0,0.0,0.0
충청남도,2014,폐섬유류,신고업체,1,376.0,376.0,338400.0
충청남도,2014,폐가죽류,신고업체,0,0.0,0.0,0.0
충청남도,2014,동식물성잔재물,신고업체,31,18074.0,1007.0,151064.0
충청남도,2014,폐석회류,신고업체,0,0.0,0.0,0.0
충청남도,2014,폐전지,신고업체,0,0.0,0.0,0.0
충청남도,2014,기타화학물질,신고업체,0,0.0,0.0,0.0
충청남도,2014,기타,신고업체,3,163.0,0.0,26.0
충청남도,2014,금속류,신고업체,44,250917.0,169183.0,67364542.0
충청남도,2014,폐지,신고업체,20,61161.0,60410.0,2775174.0
충청남도,2014,폐목재,신고업체,2,524.0,0.0,0.0
충청남도,2014,음식물쓰레기,신고업체,24,5559.0,0.0,0.0
전라북도,2014,폐산,신고업체,2,147.0,64.0,32484.0
전라북도,2014,폐알칼리,신고업체,0,0.0,0.0,0.0
전라북도,2014,폐유,신고업체,2,217.0,217.0,151858.0
전라북도,2014,폐유기용제,신고업체,0,0.0,0.0,0.0
