행정구역,연도,명
강진군,2014-09-01,39540
강진군,2014-10-01,39465
강진군,2014-11-01,39375
강진군,2014-12-01,39861
강진군,2015-01-01,39483
강진군,2015-02-01,39307
강진군,2015-03-01,39175
강진군,2015-04-01,39075
강진군,2015-05-01,39076
강진군,2015-06-01,39098
강진군,2015-07-01,38978
강진군,2015-08-01,39208
강진군,2015-09-01,39062
강진군,2015-10-01,38923
강진군,2015-11-01,38832
강진군,2015-12-01,38758
강진군,2016-01-01,38516
강진군,2016-02-01,38421
강진군,2016-03-01,38308
강진군,2016-04-01,38240
강진군,2016-05-01,38190
강진군,2016-06-01,38100
강진군,2016-07-01,38024
강진군,2016-08-01,37975
강진군,2016-09-01,37912
강진군,2016-10-01,37839
강진군,2016-11-01,37780
강진군,2016-12-01,37753
강진군,2017-01-01,37667
강진군,2017-02-01,37583
강진군,2017-03-01,37462
강진군,2017-04-01,37398
강진군,2017-05-01,37328
강진군,2017-06-01,37251
강진군,2017-07-01,37185
강진군,2017-08-01,37094
강진군,2017-09-01,37046
강진군,2017-10-01,36987
강진군,2017-11-01,36910
강진군,2017-12-01,36868
강진군,2018-01-01,36815
강진군,2018-02-01,36727
강진군,2018-03-01,36675
강진군,2018-04-01,36699
강진군,2018-05-01,36692
강진군,2018-06-01,36637
강진군,2018-07-01,36553
강진군,2018-08-01,36405
강진군,2018-09-01,36350
강진군,2018-10-01,36294
강진군,2018-11-01,36241
강진군,2018-12-01,36144
강진군,2019-01-01,36023
강진군,2019-02-01,35886
강진군,2019-03-01,35830
강진군,2019-04-01,35755
강진군,2019-05-01,35653
강진군,2019-06-01,35599
강진군,2019-07-01,35569
강진군,2019-08-01,35504
강진군,2019-09-01,35451
강진군,2019-10-01,35420
강진군,2019-11-01,35376
강진군,2019-12-01,35286
강진군,2020-01-01,35226
강진군,2020-02-01,35163
강진군,2020-03-01,35161
강진군,2020-04-01,35054
강진군,2020-05-01,34977
강진군,2020-06-01,34913
강진군,2020-07-01,34858
강진군,2020-08-01,34809
강진군,2020-09-01,34749
강진군,2020-10-01,34724
강진군,2020-11-01,34670
강진군,2020-12-01,34597
강진군,2021-01-01,34568
강진군,2021-02-01,34487
강진군,2021-03-01,34327
강진군,2021-04-01,34314
강진군,2021-05-01,34275
강진군,2021-06-01,34248
강진군,2021-07-01,34194
강진군,2021-08-01,34099
강진군,2021-09-01,33961
강진군,2021-10-01,33860
강진군,2021-11-01,33793
강진군,2021-12-01,33753
강진군,2022-01-01,33664
강진군,2022-02-01,33620
강진군,2022-03-01,33534
강화군,2011-01-01,67066
강화군,2011-02-01,67118
강화군,2011-03-01,66971
강화군,2011-04-01,66863
강화군,2011-05-01,66814
강화군,2011-06-01,66884
강화군,2011-07-01,66886
강화군,2011-08-01,66887
강화군,2011-09-01,66923
강화군,2011-10-01,66963
강화군,2011-11-01,66883
강화군,2011-12-01,66779
강화군,2012-01-01,66776
강화군,2012-02-01,66832
강화군,2012-03-01,66806
강화군,2012-04-01,66796
강화군,2012-05-01,66831
강화군,2012-06-01,66860
강화군,2012-07-01,66865
강화군,2012-08-01,66894
강화군,2012-09-01,66879
강화군,2012-10-01,66849
강화군,2012-11-01,66783
강화군,2012-12-01,66752
강화군,2013-01-01,66693
강화군,2013-02-01,66572
강화군,2013-03-01,66544
강화군,2013-04-01,66463
강화군,2013-05-01,66456
강화군,2013-06-01,66497
강화군,2013-07-01,66555
강화군,2013-08-01,66578
강화군,2013-09-01,66645
강화군,2013-10-01,66714
강화군,2013-11-01,66735
강화군,2013-12-01,66735
강화군,2014-01-01,66732
강화군,2014-02-01,66762
강화군,2014-03-01,66703
강화군,2014-04-01,66804
강화군,2014-05-01,66968
강화군,2014-06-01,66925
강화군,2014-07-01,67084
강화군,2014-08-01,67084
강화군,2014-09-01,67046
강화군,2014-10-01,67034
강화군,2014-11-01,67043
강화군,2014-12-01,67118
강화군,2015-01-01,67128
강화군,2015-02-01,67143
강화군,2015-03-01,67128
강화군,2015-04-01,67186
강화군,2015-05-01,67268
강화군,2015-06-01,67383
강화군,2015-07-01,67457
강화군,2015-08-01,67468
강화군,2015-09-01,67457
강화군,2015-10-01,67533
강화군,2015-11-01,67608
강화군,2015-12-01,67667
강화군,2016-01-01,67666
강화군,2016-02-01,67648
강화군,2016-03-01,67560
강화군,2016-04-01,67623
강화군,2016-05-01,67681
강화군,2016-06-01,67646
강화군,2016-07-01,67724
강화군,2016-08-01,67776
강화군,2016-09-01,67786
강화군,2016-10-01,67864
강화군,2016-11-01,67940
강화군,2016-12-01,68010
강화군,2017-01-01,68024
강화군,2017-02-01,68142
강화군,2017-03-01,68095
강화군,2017-04-01,68097
강화군,2017-05-01,68127
강화군,2017-06-01,68196
강화군,2017-07-01,68241
강화군,2017-08-01,68335
강화군,2017-09-01,68393
강화군,2017-10-01,68496
강화군,2017-11-01,68589
강화군,2017-12-01,68754
강화군,2018-01-01,68744
강화군,2018-02-01,68716
강화군,2018-03-01,68674
강화군,2018-04-01,68735
강화군,2018-05-01,68723
강화군,2018-06-01,68753
강화군,2018-07-01,68772
강화군,2018-08-01,68793
강화군,2018-09-01,68841
강화군,2018-10-01,68960
강화군,2018-11-01,68913
강화군,2018-12-01,68896
강화군,2019-01-01,68897
강화군,2019-02-01,68940
강화군,2019-03-01,68939
강화군,2019-04-01,68992
강화군,2019-05-01,69048
강화군,2019-06-01,69051
강화군,2019-07-01,69130
강화군,2019-08-01,69153
강화군,2019-09-01,69138
강화군,2019-10-01,69157
강화군,2019-11-01,69173
강화군,2019-12-01,69178
강화군,2020-01-01,69197
강화군,2020-02-01,69154
강화군,2020-03-01,68996
강화군,2020-04-01,69030
강화군,2020-05-01,69102
강화군,2020-06-01,69060
강화군,2020-07-01,69032
강화군,2020-08-01,69003
강화군,2020-09-01,69070
강화군,2020-10-01,69069
강화군,2020-11-01,69074
강화군,2020-12-01,69203
강화군,2021-01-01,69245
강화군,2021-02-01,69236
강화군,2021-03-01,69008
강화군,2021-04-01,69089
강화군,2021-05-01,69212
강화군,2021-06-01,69285
강화군,2021-07-01,69326
강화군,2021-08-01,69324
강화군,2021-09-01,69302
강화군,2021-10-01,69351
강화군,2021-11-01,69502
강화군,2021-12-01,69693
강화군,2022-01-01,69748
강화군,2022-02-01,69801
강화군,2022-03-01,69780
거제시,2011-01-01,228460
거제시,2011-02-01,228397
거제시,2011-03-01,228610
거제시,2011-04-01,228840
거제시,2011-05-01,229088
거제시,2011-06-01,229330
거제시,2011-07-01,229725
거제시,2011-08-01,230119
거제시,2011-09-01,230555
거제시,2011-10-01,231216
거제시,2011-11-01,231992
거제시,2011-12-01,232787
거제시,2012-01-01,233526
거제시,2012-02-01,232891
거제시,2012-03-01,232874
거제시,2012-04-01,233270
거제시,2012-05-01,233769
거제시,2012-06-01,234166
거제시,2012-07-01,234502
거제시,2012-08-01,234853
거제시,2012-09-01,235336
거제시,2012-10-01,236328
거제시,2012-11-01,236475
거제시,2012-12-01,236944
거제시,2013-01-01,237258
거제시,2013-02-01,237693
거제시,2013-03-01,238048
거제시,2013-04-01,238434
거제시,2013-05-01,239011
거제시,2013-06-01,239368
거제시,2013-07-01,239554
거제시,2013-08-01,239806
거제시,2013-09-01,239841
거제시,2013-10-01,240204
거제시,2013-11-01,241085
거제시,2013-12-01,242077
거제시,2014-01-01,242349
거제시,2014-02-01,242545
거제시,2014-03-01,243048
거제시,2014-04-01,243736
거제시,2014-05-01,244661
거제시,2014-06-01,244706
거제시,2014-07-01,245076
거제시,2014-08-01,245404
거제시,2014-09-01,245957
거제시,2014-10-01,247044
거제시,2014-11-01,247494
거제시,2014-12-01,248287
거제시,2015-01-01,249001
거제시,2015-02-01,249693
거제시,2015-03-01,250685
거제시,2015-04-01,251563
거제시,2015-05-01,252391
거제시,2015-06-01,252823
거제시,2015-07-01,253271
거제시,2015-08-01,253779
거제시,2015-09-01,254238
거제시,2015-10-01,254725
거제시,2015-11-01,255325
거제시,2015-12-01,255828
거제시,2016-01-01,256443
거제시,2016-02-01,256646
거제시,2016-03-01,256894
거제시,2016-04-01,257327
거제시,2016-05-01,257512
거제시,2016-06-01,257580
거제시,2016-07-01,257483
거제시,2016-08-01,257226
거제시,2016-09-01,257146
거제시,2016-10-01,257208
거제시,2016-11-01,257150
거제시,2016-12-01,257183
거제시,2017-01-01,256979
거제시,2017-02-01,256486
거제시,2017-03-01,256345
거제시,2017-04-01,256307
거제시,2017-05-01,256344
거제시,2017-06-01,256040
거제시,2017-07-01,255767
거제시,2017-08-01,255237
거제시,2017-09-01,254811
거제시,2017-10-01,254603
거제시,2017-11-01,254358
거제시,2017-12-01,254073
거제시,2018-01-01,253606
거제시,2018-02-01,252927
거제시,2018-03-01,252370
거제시,2018-04-01,251940
거제시,2018-05-01,251710
거제시,2018-06-01,251577
거제시,2018-07-01,251436
거제시,2018-08-01,251273
거제시,2018-09-01,251160
거제시,2018-10-01,251018
거제시,2018-11-01,250838
거제시,2018-12-01,250516
거제시,2019-01-01,250118
거제시,2019-02-01,249490
거제시,2019-03-01,249059
거제시,2019-04-01,248856
거제시,2019-05-01,248764
거제시,2019-06-01,248742
거제시,2019-07-01,248689
거제시,2019-08-01,248581
거제시,2019-09-01,248469
거제시,2019-10-01,248524
거제시,2019-11-01,248413
거제시,2019-12-01,248276
거제시,2020-01-01,248130
거제시,2020-02-01,247574
거제시,2020-03-01,247487
거제시,2020-04-01,247427
거제시,2020-05-01,247096
거제시,2020-06-01,246878
거제시,2020-07-01,246660
거제시,2020-08-01,246402
거제시,2020-09-01,246231
거제시,2020-10-01,246133
거제시,2020-11-01,245956
거제시,2020-12-01,245754
거제시,2021-01-01,245492
거제시,2021-02-01,245008
거제시,2021-03-01,244154
거제시,2021-04-01,243902
거제시,2021-05-01,243484
거제시,2021-06-01,243200
거제시,2021-07-01,242852
거제시,2021-08-01,242555
거제시,2021-09-01,242103
거제시,2021-10-01,241879
거제시,2021-11-01,241576
거제시,2021-12-01,241216
거제시,2022-01-01,240802
거제시,2022-02-01,240059
거제시,2022-03-01,239554
거창군,2011-01-01,63426
거창군,2011-02-01,63408
거창군,2011-03-01,63321
거창군,2011-04-01,63240
거창군,2011-05-01,63206
거창군,2011-06-01,63227
거창군,2011-07-01,63237
거창군,2011-08-01,63241
거창군,2011-09-01,63230
거창군,2011-10-01,63201
거창군,2011-11-01,63174
거창군,2011-12-01,63146
거창군,2012-01-01,63163
거창군,2012-02-01,63227
거창군,2012-03-01,63204
거창군,2012-04-01,63138
거창군,2012-05-01,63146
거창군,2012-06-01,63093
거창군,2012-07-01,63122
거창군,2012-08-01,63072
거창군,2012-09-01,63105
거창군,2012-10-01,63132
거창군,2012-11-01,63137
거창군,2012-12-01,63103
거창군,2013-01-01,63092
거창군,2013-02-01,63079
거창군,2013-03-01,63058
거창군,2013-04-01,63076
거창군,2013-05-01,63057
거창군,2013-06-01,63060
거창군,2013-07-01,63038
거창군,2013-08-01,63026
거창군,2013-09-01,63017
거창군,2013-10-01,63067
거창군,2013-11-01,63108
거창군,2013-12-01,63177
거창군,2014-01-01,63224
거창군,2014-02-01,63245
거창군,2014-03-01,63266
거창군,2014-04-01,63270
거창군,2014-05-01,63245
거창군,2014-06-01,63273
거창군,2014-07-01,63293
거창군,2014-08-01,63282
거창군,2014-09-01,63265
거창군,2014-10-01,63243
거창군,2014-11-01,63236
거창군,2014-12-01,63137
거창군,2015-01-01,63185
거창군,2015-02-01,63145
거창군,2015-03-01,63106
거창군,2015-04-01,63073
거창군,2015-05-01,63034
거창군,2015-06-01,63069
거창군,2015-07-01,63029
거창군,2015-08-01,63018
거창군,2015-09-01,63032
거창군,2015-10-01,63121
거창군,2015-11-01,63181
거창군,2015-12-01,63232
거창군,2016-01-01,63231
거창군,2016-02-01,63180
거창군,2016-03-01,63139
거창군,2016-04-01,63127
거창군,2016-05-01,63177
거창군,2016-06-01,63257
거창군,2016-07-01,63269
거창군,2016-08-01,63303
거창군,2016-09-01,63313
거창군,2016-10-01,63287
거창군,2016-11-01,63320
거창군,2016-12-01,63308
거창군,2017-01-01,63296
거창군,2017-02-01,63221
거창군,2017-03-01,63260
거창군,2017-04-01,63108
거창군,2017-05-01,63057
거창군,2017-06-01,62972
거창군,2017-07-01,62930
거창군,2017-08-01,62871
거창군,2017-09-01,62833
거창군,2017-10-01,62847
거창군,2017-11-01,62856
거창군,2017-12-01,62763
거창군,2018-01-01,62745
거창군,2018-02-01,62809
거창군,2018-03-01,62849
거창군,2018-04-01,62883
거창군,2018-05-01,62814
거창군,2018-06-01,62796
거창군,2018-07-01,62745
거창군,2018-08-01,62686
거창군,2018-09-01,62610
거창군,2018-10-01,62529
거창군,2018-11-01,62498
거창군,2018-12-01,62455
거창군,2019-01-01,62380
거창군,2019-02-01,62342
거창군,2019-03-01,62702
거창군,2019-04-01,62676
거창군,2019-05-01,62628
거창군,2019-06-01,62589
거창군,2019-07-01,62488
거창군,2019-08-01,62343
거창군,2019-09-01,62365
거창군,2019-10-01,62344
거창군,2019-11-01,62278
거창군,2019-12-01,62179
거창군,2020-01-01,62049
거창군,2020-02-01,61972
거창군,2020-03-01,61822
거창군,2020-04-01,61700
거창군,2020-05-01,61729
거창군,2020-06-01,61681
거창군,2020-07-01,61578
거창군,2020-08-01,61468
거창군,2020-09-01,61455
거창군,2020-10-01,61459
거창군,2020-11-01,61409
거창군,2020-12-01,61502
거창군,2021-01-01,61474
거창군,2021-02-01,61564
거창군,2021-03-01,61860
거창군,2021-04-01,61877
거창군,2021-05-01,61646
거창군,2021-06-01,61555
거창군,2021-07-01,61478
거창군,2021-08-01,61399
거창군,2021-09-01,61245
거창군,2021-10-01,61242
거창군,2021-11-01,61143
거창군,2021-12-01,61073
거창군,2022-01-01,60916
거창군,2022-02-01,60828
거창군,2022-03-01,60841
경산시,2011-01-01,240768
경산시,2011-02-01,240848
경산시,2011-03-01,241309
경산시,2011-04-01,241553
경산시,2011-05-01,241709
경산시,2011-06-01,241895
경산시,2011-07-01,242040
경산시,2011-08-01,242242
경산시,2011-09-01,242165
경산시,2011-10-01,242218
경산시,2011-11-01,242885
경산시,2011-12-01,243684
경산시,2012-01-01,243578
경산시,2012-02-01,243746
경산시,2012-03-01,243964
경산시,2012-04-01,244226
경산시,2012-05-01,244405
경산시,2012-06-01,244731
경산시,2012-07-01,245046
경산시,2012-08-01,245160
경산시,2012-09-01,245355
경산시,2012-10-01,245707
경산시,2012-11-01,245848
경산시,2012-12-01,246358
경산시,2013-01-01,246867
경산시,2013-02-01,247300
경산시,2013-03-01,247613
경산시,2013-04-01,247711
경산시,2013-05-01,247963
경산시,2013-06-01,248045
경산시,2013-07-01,248182
경산시,2013-08-01,248381
경산시,2013-09-01,248498
경산시,2013-10-01,248763
경산시,2013-11-01,248721
경산시,2013-12-01,248805
경산시,2014-01-01,248686
경산시,2014-02-01,248752
경산시,2014-03-01,249104
경산시,2014-04-01,249491
경산시,2014-05-01,249684
경산시,2014-06-01,249882
경산시,2014-07-01,250126
경산시,2014-08-01,251518
경산시,2014-09-01,258428
경산시,2014-10-01,254982
경산시,2014-11-01,253997
경산시,2014-12-01,253968
경산시,2015-01-01,254231
경산시,2015-02-01,254524
경산시,2015-03-01,254894
경산시,2015-04-01,255259
경산시,2015-05-01,255406
경산시,2015-06-01,255871
경산시,2015-07-01,256448
경산시,2015-08-01,256568
경산시,2015-09-01,256821
경산시,2015-10-01,257042
경산시,2015-11-01,256768
경산시,2015-12-01,256888
경산시,2016-01-01,256910
경산시,2016-02-01,257292
경산시,2016-03-01,257163
경산시,2016-04-01,257456
경산시,2016-05-01,257957
경산시,2016-06-01,258200
경산시,2016-07-01,258318
경산시,2016-08-01,258382
경산시,2016-09-01,258635
경산시,2016-10-01,258635
경산시,2016-11-01,258426
경산시,2016-12-01,258037
경산시,2017-01-01,257902
경산시,2017-02-01,257706
경산시,2017-03-01,257637
경산시,2017-04-01,257735
경산시,2017-05-01,257848
경산시,2017-06-01,257679
경산시,2017-07-01,257592
경산시,2017-08-01,258154
경산시,2017-09-01,259151
경산시,2017-10-01,259525
경산시,2017-11-01,259560
경산시,2017-12-01,259485
경산시,2018-01-01,259302
경산시,2018-02-01,259068
경산시,2018-03-01,258903
경산시,2018-04-01,258824
경산시,2018-05-01,258945
경산시,2018-06-01,259219
경산시,2018-07-01,259540
경산시,2018-08-01,260035
경산시,2018-09-01,260427
경산시,2018-10-01,260868
경산시,2018-11-01,260944
경산시,2018-12-01,261093
경산시,2019-01-01,261045
경산시,2019-02-01,261037
경산시,2019-03-01,261133
경산시,2019-04-01,261087
경산시,2019-05-01,261374
경산시,2019-06-01,261924
경산시,2019-07-01,262331
경산시,2019-08-01,262510
경산시,2019-09-01,262628
경산시,2019-10-01,262724
경산시,2019-11-01,262986
경산시,2019-12-01,263185
경산시,2020-01-01,263229
경산시,2020-02-01,263075
경산시,2020-03-01,263285
경산시,2020-04-01,263375
경산시,2020-05-01,263286
경산시,2020-06-01,263034
경산시,2020-07-01,262537
경산시,2020-08-01,262300
경산시,2020-09-01,262311
경산시,2020-10-01,262566
경산시,2020-11-01,262988
경산시,2020-12-01,263728
경산시,2021-01-01,264150
경산시,2021-02-01,264279
경산시,2021-03-01,264023
경산시,2021-04-01,264722
경산시,2021-05-01,265888
경산시,2021-06-01,266747
경산시,2021-07-01,267453
경산시,2021-08-01,267935
경산시,2021-09-01,268331
경산시,2021-10-01,268431
경산시,2021-11-01,268455
경산시,2021-12-01,268369
경산시,2022-01-01,268157
경산시,2022-02-01,268087
경산시,2022-03-01,267844
경주시,2011-01-01,266788
경주시,2011-02-01,266288
경주시,2011-03-01,266211
경주시,2011-04-01,266195
경주시,2011-05-01,266165
경주시,2011-06-01,266104
경주시,2011-07-01,265885
경주시,2011-08-01,265751
