"행정구역별","폐기물별","항목","단위","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"양천구","건설폐기물","발생량[톤/일]","톤/일","713","681.2","983.4","1.4","1033.6","585.5","633.6","965.9","842.1","722.7",
"양천구","건설폐기물","재활용[톤/일]","톤/일","661","642.8","965.1",".8","987.6","561.9","608.8","959.4","838.5","706.1",
"양천구","지정폐기물","발생량[톤/일]","톤/일","15","844","1.4","1.4","15.7","17.1","22.9","33.8","17.7","20.6",
"양천구","지정폐기물","재활용[톤/일]","톤/일","1","-",".8",".8","1.5","1.8","7.3","1.8","1.8","1.9",
"양천구","전년도이월량","발생량[톤/일]","톤/일","2","2.9",".1",".1",".1",".1",".1",".1","1",".1",
"양천구","당해년도발생량","발생량[톤/일]","톤/일","13","841.1","1.3","1.3","15.6","17","22.8","33.7","16.7","20.5",
"강서구","합계","재활용률[%]","%","63.2","67","72.5","15.2","67.5","74.4","65.6","71.6","73.9","73.3",
"강서구","합계","발생량[톤/일]","톤/일","2610","4206.8","4681.8","932.8","3180.1","3233.9","3982.6","3855.1","3906.1","3792.1",
"강서구","합계","재활용[톤/일]","톤/일","1649","2434.1","3394.4","141.7","2145.8","2404.6","2612.4","2761.1","2885","2779.5",
"강서구","생활계폐기물","발생량[톤/일]","톤/일","520","671.4","225.7","225.7","370.2","436.8","434.2","425.3","463.7","480",
"강서구","생활계폐기물","재활용[톤/일]","톤/일","378","450","112","112","242.7","305.4","306.7","290.8","329.4","336.4",
"강서구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","689","753.1","695.6","695.6","726.5","643.8","674.7","658","712.3","687.9",
"강서구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","4","118.3","25.3","25.3","250.5","126.8","126","120.8","121.7","135.7",
"강서구","건설폐기물","발생량[톤/일]","톤/일","1394","1929.5","3754.8","5.7","2077.4","2145.1","2861.3","2763","2721.1","2611.3",
"강서구","건설폐기물","재활용[톤/일]","톤/일","1265","1865.8","3254.9","2.2","1651.1","1969.5","2174.1","2347.4","2431.8","2302.8",
"강서구","지정폐기물","발생량[톤/일]","톤/일","7","852.8","5.7","5.7","6","8.2","12.4","8.8","9","12.9",
"강서구","지정폐기물","재활용[톤/일]","톤/일","2","-","2.2","2.2","1.5","2.9","5.6","2.1","2.1","4.6",
"강서구","전년도이월량","발생량[톤/일]","톤/일","1",".2",".4",".4",".2",".3",".3",".3",".7",".3",
"강서구","당해년도발생량","발생량[톤/일]","톤/일","6","852.6","5.3","5.3","5.8","7.9","12.1","8.5","8.2","12.6",
"구로구","합계","재활용률[%]","%","88.6","55.2","89.2","22.8","77.9","78.2","80.5","84.9","85.7","84.6",
"구로구","합계","발생량[톤/일]","톤/일","1330","2664.2","1545","184.1","977.7","1014.9","1184.7","1459.9","1462.4","1433.2",
"구로구","합계","재활용[톤/일]","톤/일","1178","1097.3","1378.3","42","761.3","793.6","953.8","1239.3","1252.5","1212.5",
"구로구","생활계폐기물","발생량[톤/일]","톤/일","442","308.1","170.7","170.7","278.5","322.5","314.7","318.2","310.8","319.4",
"구로구","생활계폐기물","재활용[톤/일]","톤/일","295","170.1","33","33","139.7","186.9","176.4","177.2","174.5","172.8",
"구로구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","7","6.7","5.4","5.4","4.6","4.8","5","4.9","4.2","3.8",
"구로구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","34","5.4","4.3","4.3","3.4","3.6","3.7","1.3","1.4","1.3",
"구로구","건설폐기물","발생량[톤/일]","톤/일","877","962.2","1364.9","4","690.9","674.8","856","1122.1","1139.2","1100.3",
"구로구","건설폐기물","재활용[톤/일]","톤/일","846","921.8","1338.6","2.4","615.9","599.8","771.6","1057.4","1074.6","1036.1",
"구로구","지정폐기물","발생량[톤/일]","톤/일","4","1387.2","4","4","3.7","12.8","9","14.7","8.2","9.7",
"구로구","지정폐기물","재활용[톤/일]","톤/일","3","-","2.4","2.4","2.3","3.3","2.1","3.4","2","2.3",
"구로구","전년도이월량","발생량[톤/일]","톤/일","-",".8","-","-","0","0","0","0","0","0",
"구로구","당해년도발생량","발생량[톤/일]","톤/일","4","1386.4","4","4","3.7","12.8","9","14.7","8.2","9.7",
"금천구","합계","재활용률[%]","%","93.2","69.4","79.2","35.7","81.9","82.7","78.7","87.8","89.5","89.7",
"금천구","합계","발생량[톤/일]","톤/일","1787","926.2","891.7","179","759.1","818.4","917.3","1204","1430","1405.5",
"금천구","합계","재활용[톤/일]","톤/일","1665","586.4","706","63.8","621.6","677.1","721.9","1057.6","1279.4","1260.8",
"금천구","생활계폐기물","발생량[톤/일]","톤/일","222","196.7","139.7","139.7","180.2","250.6","240.1","239.6","241.8","248.8",
"금천구","생활계폐기물","재활용[톤/일]","톤/일","134","136.5","46.6","46.6","99","166.5","171.5","170","170","175.2",
"금천구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","8","10.7","6.7","6.7","1.6","1.8",".9",".9","3.7",".7",
"금천구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","-","4.6","2.4","2.4",".8",".9",".5",".5","2.9",".3",
"금천구","건설폐기물","발생량[톤/일]","톤/일","1550","499.8","729","16.3","568","556.4","648.3","953.8","1175.4","1149.7",
"금천구","건설폐기물","재활용[톤/일]","톤/일","1528","445.3","649.6","7.4","516","504.3","541.3","882.1","1103.1","1083.1",
"금천구","지정폐기물","발생량[톤/일]","톤/일","7","219","16.3","16.3","9.3","9.6","28","9.7","9.1","6.3",
"금천구","지정폐기물","재활용[톤/일]","톤/일","3","-","7.4","7.4","5.8","5.4","8.6","5","3.4","2.2",
"금천구","전년도이월량","발생량[톤/일]","톤/일","1","0","-","-","0","0",".1","0","0","0",
"금천구","당해년도발생량","발생량[톤/일]","톤/일","6","219","16.3","16.3","9.2","9.6","27.9","9.7","9.1","6.3",
"영등포구","합계","재활용률[%]","%","84.4","78","85","18.5","85.4","87.4","83.6","89.6","95","94",
"영등포구","합계","발생량[톤/일]","톤/일","1811","3881.2","1458.2","185.2","1327","1679.5","1294.8","1655.2","3025","2334.8",
"영등포구","합계","재활용[톤/일]","톤/일","1528","1490.6","1239.4","34.3","1132.9","1468.4","1082.8","1482.4","2873.5","2194.4",
"영등포구","생활계폐기물","발생량[톤/일]","톤/일","600","541.1","158.7","158.7","305.8","356.1","389.9","406.8","340.7","335.3",
"영등포구","생활계폐기물","재활용[톤/일]","톤/일","412","422.1","20","20","163.7","196.2","249","287.7","230.2","216.6",
"영등포구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","41","25.3","12","12","12.6","93.8","93.7","14.6","41.2","41.3",
"영등포구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","-","25.3","5.4","5.4","6.7","71.5","71.3","11.3","41.2","41.3",
"영등포구","건설폐기물","발생량[톤/일]","톤/일","1164","1090.8","1280.2","7.3","1001.4","1224.9","793","1220.3","2630.8","1945.8",
"영등포구","건설폐기물","재활용[톤/일]","톤/일","1112","1043.2","1209.5","4.5","959.2","1200.5","760.7","1180.2","2599.3","1933.7",
"영등포구","지정폐기물","발생량[톤/일]","톤/일","6","2224","7.3","7.3","7.2","4.7","18.2","13.5","12.3","12.4",
"영등포구","지정폐기물","재활용[톤/일]","톤/일","4","-","4.5","4.5","3.3",".2","1.8","3.2","2.8","2.8",
"영등포구","전년도이월량","발생량[톤/일]","톤/일","-","1.1",".1",".1",".4","0",".1","0","0","0",
"영등포구","당해년도발생량","발생량[톤/일]","톤/일","6","2222.9","7.2","7.2","6.7","4.7","18.1","13.4","12.3","12.4",
"동작구","합계","재활용률[%]","%","88.6","63.9","86.4","44.1","89.9","84.9","89.2","94","90.2","92.7",
"동작구","합계","발생량[톤/일]","톤/일","1778","2695","1082.3","225.7","1093.8","1456.6","1187.6","1814.3","1238.9","1580.1",
"동작구","합계","재활용[톤/일]","톤/일","1576","1433.5","935.3","99.4","983.5","1236.4","1059.8","1705.5","1117.8","1464.5",
"동작구","생활계폐기물","발생량[톤/일]","톤/일","401","323.1","219.4","219.4","327.5","339.8","297.9","280.5","269","290.6",
"동작구","생활계폐기물","재활용[톤/일]","톤/일","224","206.3","95.4","95.4","226.9","238.9","210","188.4","178.3","200.1",
"동작구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","2",".6","-","-","0","0","0","0","0","0",
"동작구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","-",".6","-","-","0","0","0","0","0","0",
"동작구","건설폐기물","발생량[톤/일]","톤/일","1371","1248.4","859.8","3.1","763","1005.7","873","1521.3","959.5","1278.4",
"동작구","건설폐기물","재활용[톤/일]","톤/일","1350","1226.6","837.9","2","754.7","996","846","1515.3","938.1","1262.6",
"동작구","지정폐기물","발생량[톤/일]","톤/일","4","1122.9","3.1","3.1","3.3","111.1","16.7","12.5","10.4","11.1",
"동작구","지정폐기물","재활용[톤/일]","톤/일","2","-","2","2","1.9","1.5","3.8","1.8","1.4","1.8",
"동작구","전년도이월량","발생량[톤/일]","톤/일","-","1.6","-","-","0","0",".1","0","0","0",
"동작구","당해년도발생량","발생량[톤/일]","톤/일","4","1121.3","3.1","3.1","3.3","111","16.6","12.5","10.3","11.1",
"관악구","합계","재활용률[%]","%","86","47.9","83.5","29.4","87.4","86.8","89.6","91","89.9","91.1",
"관악구","합계","발생량[톤/일]","톤/일","1258","1660","1039","236.8","1174.9","1119.3","1325","1533","1430.3","1514.7",
"관악구","합계","재활용[톤/일]","톤/일","1082","1052.9","867.6","69.6","1027.3","971.2","1187.7","1395.3","1285.2","1380.5",
"관악구","생활계폐기물","발생량[톤/일]","톤/일","540","340","225.9","225.9","315.5","354.3","337.9","339.7","361.8","436.8",
"관악구","생활계폐기물","재활용[톤/일]","톤/일","385","163","62.3","62.3","179.9","218.2","209.7","212.9","231.4","315.9",
"관악구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","-","16","-","-","2.4","3.5","18.6",".7",".1","1.3",
"관악구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","-","-","-","-","2.4","3.5","18.6",".7","0","1.3",
"관악구","건설폐기물","발생량[톤/일]","톤/일","716","896.9","807.6","5.5","851.3","755","963","1182.9","1060.9","1068.8",
"관악구","건설폐기물","재활용[톤/일]","톤/일","696","889.9","801.7","3.7","841.8","747.7","957.6","1177.4","1050.9","1060.4",
"관악구","지정폐기물","발생량[톤/일]","톤/일","2","407.1","5.5","5.5","5.7","6.5","5.5","9.7","7.5","7.8",
"관악구","지정폐기물","재활용[톤/일]","톤/일","1","-","3.7","3.7","3.2","1.8","1.8","4.3","2.9","2.9",
"관악구","전년도이월량","발생량[톤/일]","톤/일","-","-","-","-","0","0","0","0","0","0",
"관악구","당해년도발생량","발생량[톤/일]","톤/일","2","407.1","5.5","5.5","5.7","6.5","5.5","9.7","7.5","7.8",
"서초구","합계","재활용률[%]","%","87.7","66.7","84","52.9","89.6","90.1","93.2","87.9","91.6","91.3",
"서초구","합계","발생량[톤/일]","톤/일","2300","4506.9","1646.9","413.3","2235.7","2257.7","2813.3","1897.7","2713.1","2859.7",
"서초구","합계","재활용[톤/일]","톤/일","2018","1226.2","1382.6","218.7","2003","2034.7","2623","1668.8","2484.4","2611.3",
"서초구","생활계폐기물","발생량[톤/일]","톤/일","571","589.1","398.8","398.8","552.3","546.3","562.3","570.1","571.7","563.7",
"서초구","생활계폐기물","재활용[톤/일]","톤/일","381","393","208.8","208.8","390.5","379.5","402.3","396.1","405.1","391.3",
"서초구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","-","-","-","-","0","0","0","0","0","0",
"서초구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","-","-","-","-","0","0","0","0","0","0",
"서초구","건설폐기물","발생량[톤/일]","톤/일","1724","878.6","1240.9","7.2","1673.4","1688.6","2244.6","1306","2116.7","2270.4",
"서초구","건설폐기물","재활용[톤/일]","톤/일","1634","833.2","1168.9","5","1606.7","1647.5","2219.2","1265.9","2072.5","2211.7",
"서초구","지정폐기물","발생량[톤/일]","톤/일","5","3039.2","7.2","7.2","10","22.8","6.4","21.6","24.7","25.6",
"서초구","지정폐기물","재활용[톤/일]","톤/일","3","-","5","5","5.8","7.7","1.5","6.8","6.8","8.3",
"서초구","전년도이월량","발생량[톤/일]","톤/일","-","5.7","-","-","0","0","0",".1","0","0",
"서초구","당해년도발생량","발생량[톤/일]","톤/일","5","3033.5","7.2","7.2","10","22.8","6.4","21.6","24.7","25.6",
"강남구","합계","재활용률[%]","%","70.1","63.8","78.3","40.9","85.5","79.2","82","77.8","75.6","87.5",
"강남구","합계","발생량[톤/일]","톤/일","3083","9390.9","3412.2","1054.1","2788.8","3006.5","3158.7","4062","3118.4","4842.8",
"강남구","합계","재활용[톤/일]","톤/일","2161","2261.8","2671.6","431.2","2384.6","2381.2","2589.7","3160.8","2357.7","4239.6",
"강남구","생활계폐기물","발생량[톤/일]","톤/일","943","990.5","659.1","659.1","745.2","808.2","713.2","707.2","708.3","677.1",
"강남구","생활계폐기물","재활용[톤/일]","톤/일","582","632.2","302.3","302.3","499.5","556.2","470.5","474.7","474.8","445.5",
"강남구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","561","363.1","377.1","377.1","0","390.4","478.9","581.6","604.8","524.3",
"강남구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","192","119.2","117.9","117.9","0","151","237.7","0","186.9","391",
"강남구","건설폐기물","발생량[톤/일]","톤/일","1540","1556.2","2367","9","1965.4","1754.1","1942.5","2721","1754.3","3587.6",
"강남구","건설폐기물","재활용[톤/일]","톤/일","1381","1510.4","2245.9","5.5","1878.6","1668.1","1879.4","2681.9","1692.4","3399",
"강남구","지정폐기물","발생량[톤/일]","톤/일","39","6481.1","9","9","78.2","53.8","24.1","52.2","51","53.8",
"강남구","지정폐기물","재활용[톤/일]","톤/일","6","-","5.5","5.5","6.5","5.9","2.1","4.2","3.6","4.1",
"강남구","전년도이월량","발생량[톤/일]","톤/일","-","36.2","-","-","0","0","0","0","0","0",
"강남구","당해년도발생량","발생량[톤/일]","톤/일","39","6444.9","9","9","78.2","53.8","24.1","52.2","51","53.7",
"송파구","합계","재활용률[%]","%","87.6","74.3","80.6","59.1","86.6","87.4","92.9","90.2","92.2","89.1",
"송파구","합계","발생량[톤/일]","톤/일","2501","5362.8","2177.7","602.3","2169.7","2261","4149.3","3366.9","3938.4","2944.3",
"송파구","합계","재활용[톤/일]","톤/일","2192","1666.6","1754.6","355.9","1878.7","1976.8","3855.4","3036.8","3632.8","2622.1",
"송파구","생활계폐기물","발생량[톤/일]","톤/일","936","733.3","466","466","599.8","555.5","575.7","569.7","550.3","611.8",
"송파구","생활계폐기물","재활용[톤/일]","톤/일","696","545.1","246.2","246.2","425.7","360.9","397.6","398.7","370.4","416.9",
"송파구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","12","143.1","97.4","97.4","96.9","45.4","23.6","75.1","69","88.1",
"송파구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","12","109.7","84.2","84.2","85.9","43.2","6.1","68.3","61.2","78.8",
"송파구","건설폐기물","발생량[톤/일]","톤/일","1535","1026.1","1594.9","19.4","1449.8","1631.2","3542.9","2689.6","3290.6","2215.2",
"송파구","건설폐기물","재활용[톤/일]","톤/일","1475","1011.8","1411.5","12.7","1353","1562.1","3449.5","2558.7","3193.9","2120",
"송파구","지정폐기물","발생량[톤/일]","톤/일","18","3460.3","19.4","19.4","23.2","28.9","7.1","32.5","28.5","29.2",
"송파구","지정폐기물","재활용[톤/일]","톤/일","9","-","12.7","12.7","14.1","10.6","2.2","11.1","7.3","6.4",
"송파구","전년도이월량","발생량[톤/일]","톤/일","-","7.4","-","-","0",".1","0",".1",".1",".1",
"송파구","당해년도발생량","발생량[톤/일]","톤/일","18","3452.9","19.4","19.4","23.2","28.8","7.1","32.4","28.4","29.1",
"강동구","합계","재활용률[%]","%","87.1","52.6","81.9","21","92.4","86.9","91","94.5","94.5","93.9",
